stress_q,recovery_q,decay,stress_scale,recovery_scale,score,stage,fragility_quantile,horizon_weeks,prob_trigger,defensive_scale,recovery_floor,rel_tilt,stress_trigger_q,recovery_trigger_q,base_sharpe,ov_sharpe,ov_cagr,ov_maxdd,intervention_rate,recovery_rate,fold
0.9,0.85,0.8,1.0,1.0,0.019840675159994558,ml_overlay,0.15,4.0,0.55,0.9,0.35,0.6,0.8,0.8,0.8600209331395725,0.9001915192225729,0.11910305191437542,-0.14899350821768187,0.23626373626373626,0.0,3
0.9,0.85,0.8,1.0,1.0,0.019840675159994558,ml_overlay,0.15,4.0,0.55,0.9,0.35,0.6,0.8,0.7,0.8600209331395725,0.9001915192225729,0.11910305191437542,-0.14899350821768187,0.23626373626373626,0.0,3
0.9,0.85,0.8,1.0,1.0,0.019840675159994558,ml_overlay,0.15,4.0,0.55,0.9,0.35,0.55,0.9,0.8,0.8600209331395725,0.9001915192225729,0.11910305191437542,-0.14899350821768187,0.23626373626373626,0.0,3
0.9,0.85,0.8,1.0,1.0,0.019840675159994558,ml_overlay,0.15,4.0,0.55,0.9,0.35,0.55,0.9,0.7,0.8600209331395725,0.9001915192225729,0.11910305191437542,-0.14899350821768187,0.23626373626373626,0.0,3
0.9,0.85,0.8,1.0,1.0,0.019840675159994558,ml_overlay,0.15,4.0,0.55,0.9,0.35,0.55,0.8,0.8,0.8600209331395725,0.9001915192225729,0.11910305191437542,-0.14899350821768187,0.23626373626373626,0.0,3
0.9,0.85,0.8,1.0,1.0,0.019840675159994558,ml_overlay,0.15,4.0,0.55,0.9,0.35,0.55,0.8,0.7,0.8600209331395725,0.9001915192225729,0.11910305191437542,-0.14899350821768187,0.23626373626373626,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.35,0.55,0.8,0.7,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.35,0.55,0.8,0.8,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.35,0.55,0.9,0.7,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.35,0.55,0.9,0.8,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.35,0.6,0.8,0.7,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.35,0.6,0.8,0.8,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.35,0.6,0.9,0.7,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.35,0.6,0.9,0.8,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.5,0.55,0.8,0.7,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.5,0.55,0.8,0.8,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.5,0.55,0.9,0.7,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.5,0.55,0.9,0.8,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.5,0.6,0.8,0.7,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.5,0.6,0.8,0.8,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.5,0.6,0.9,0.7,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016558203760899903,ml_overlay,0.15,2.0,0.65,0.9,0.5,0.6,0.9,0.8,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.5,0.6,0.9,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.5,0.6,0.9,0.7,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.5,0.6,0.8,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.5,0.6,0.8,0.7,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.5,0.55,0.9,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.5,0.55,0.9,0.7,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.5,0.55,0.8,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.5,0.55,0.8,0.7,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.35,0.6,0.9,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.35,0.6,0.9,0.7,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.35,0.6,0.8,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.35,0.6,0.8,0.7,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.35,0.55,0.9,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.35,0.55,0.9,0.7,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.35,0.55,0.8,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.016145686055868635,ml_overlay,0.2,2.0,0.65,0.85,0.35,0.55,0.8,0.7,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.35,0.55,0.8,0.7,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.35,0.55,0.8,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.35,0.55,0.9,0.7,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.35,0.55,0.9,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.35,0.6,0.8,0.7,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.35,0.6,0.8,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.35,0.6,0.9,0.7,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.35,0.6,0.9,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.5,0.55,0.8,0.7,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.5,0.55,0.8,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.5,0.55,0.9,0.7,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.5,0.55,0.9,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.5,0.6,0.8,0.7,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.5,0.6,0.8,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.5,0.6,0.9,0.7,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.015537517126934524,ml_overlay,0.15,4.0,0.65,0.9,0.5,0.6,0.9,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.5,0.6,0.9,0.8,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.5,0.6,0.9,0.7,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.5,0.6,0.8,0.8,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.5,0.6,0.8,0.7,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.5,0.55,0.9,0.8,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.5,0.55,0.9,0.7,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.5,0.55,0.8,0.8,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.5,0.55,0.8,0.7,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.35,0.6,0.9,0.8,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.35,0.6,0.9,0.7,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.35,0.6,0.8,0.8,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.35,0.6,0.8,0.7,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.35,0.55,0.9,0.8,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.35,0.55,0.9,0.7,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.35,0.55,0.8,0.8,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.014967480457383392,ml_overlay,0.15,2.0,0.55,0.85,0.35,0.55,0.8,0.7,0.8600209331395725,0.8909700283839683,0.11550726477450368,-0.1398016323359481,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.6,0.9,0.8,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.6,0.9,0.7,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.6,0.8,0.8,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.6,0.8,0.7,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.55,0.9,0.8,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.55,0.9,0.7,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.55,0.8,0.8,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.5,0.55,0.8,0.7,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.6,0.9,0.8,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.6,0.9,0.7,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.6,0.8,0.8,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.6,0.8,0.7,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.55,0.9,0.8,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.55,0.9,0.7,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.55,0.8,0.8,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010990419022673344,ml_overlay,0.2,4.0,0.55,0.9,0.35,0.55,0.8,0.7,0.8600209331395725,0.8923247349904054,0.11720950690192788,-0.14899350821768087,0.27472527472527475,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.35,0.55,0.8,0.7,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.35,0.55,0.8,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.35,0.55,0.9,0.7,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.35,0.55,0.9,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.35,0.6,0.8,0.7,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.35,0.6,0.8,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.35,0.6,0.9,0.7,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.35,0.6,0.9,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.5,0.55,0.8,0.7,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.5,0.55,0.8,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.5,0.55,0.9,0.7,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.5,0.55,0.9,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.5,0.6,0.8,0.7,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.5,0.6,0.8,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.5,0.6,0.9,0.7,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.010854575699190266,ml_overlay,0.2,2.0,0.65,0.9,0.5,0.6,0.9,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.007923283728999274,ml_overlay,0.15,2.0,0.55,0.9,0.35,0.55,0.8,0.7,0.8600209331395725,0.8809602351494443,0.11592627095480368,-0.14420631919480698,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.007923283728999274,ml_overlay,0.15,2.0,0.55,0.9,0.35,0.55,0.8,0.8,0.8600209331395725,0.8809602351494443,0.11592627095480368,-0.14420631919480698,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.007923283728999274,ml_overlay,0.15,2.0,0.55,0.9,0.35,0.55,0.9,0.7,0.8600209331395725,0.8809602351494443,0.11592627095480368,-0.14420631919480698,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.007923283728999274,ml_overlay,0.15,2.0,0.55,0.9,0.35,0.55,0.9,0.8,0.8600209331395725,0.8809602351494443,0.11592627095480368,-0.14420631919480698,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.007923283728999274,ml_overlay,0.15,2.0,0.55,0.9,0.35,0.6,0.8,0.7,0.8600209331395725,0.8809602351494443,0.11592627095480368,-0.14420631919480698,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.007923283728999274,ml_overlay,0.15,2.0,0.55,0.9,0.35,0.6,0.8,0.8,0.8600209331395725,0.8809602351494443,0.11592627095480368,-0.14420631919480698,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.007923283728999274,ml_overlay,0.15,2.0,0.55,0.9,0.35,0.6,0.9,0.7,0.8600209331395725,0.8809602351494443,0.11592627095480368,-0.14420631919480698,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.007923283728999274,ml_overlay,0.15,2.0,0.55,0.9,0.35,0.6,0.9,0.8,0.8600209331395725,0.8809602351494443,0.11592627095480368,-0.14420631919480698,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.007923283728999274,ml_overlay,0.15,2.0,0.55,0.9,0.5,0.55,0.8,0.7,0.8600209331395725,0.8809602351494443,0.11592627095480368,-0.14420631919480698,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.007923283728999274,ml_overlay,0.15,2.0,0.55,0.9,0.5,0.55,0.8,0.8,0.8600209331395725,0.8809602351494443,0.11592627095480368,-0.14420631919480698,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.007923283728999274,ml_overlay,0.15,2.0,0.55,0.9,0.5,0.55,0.9,0.7,0.8600209331395725,0.8809602351494443,0.11592627095480368,-0.14420631919480698,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.007923283728999274,ml_overlay,0.15,2.0,0.55,0.9,0.5,0.55,0.9,0.8,0.8600209331395725,0.8809602351494443,0.11592627095480368,-0.14420631919480698,0.24725274725274726,0.0,3
0.9,0.85,0.8,1.0,1.0,0.007923283728999274,ml_overlay,0.15,2.0,0.55,0.9,0.5,0.6,0.8,0.7,0.8600209331395725,0.8809602351494443,0.11592627095480368,-0.14420631919480698,0.24725274725274726,0.0,3
