date,avg_corr_21,avg_corr_63,xs_disp_5d,xs_disp_21d,breadth_63d,qqq_ret_5d,qqq_ret_21d,qqq_drawdown,qqq_vol_21,vix_level,vix_z_63,qqq_above_ema20,trend_mean,mom_mean,rel_mean,rel_top_mean,rel_minus_mom,rel_minus_trend,n_members
2022-07-15,0.7117448742461605,0.7210491625359615,0.028083108956192575,0.06897572799153763,0.0,-0.01178283342354225,0.0598781419416059,-0.27433195933592336,0.29956262341753565,24.229999542236328,-1.1534235307055782,1.0,0.025,0.364476961203922,0.46261056918883386,0.5274825850689017,0.09813360798491189,0.43761056918883384,10.0
2022-07-22,0.7551455852461821,0.7615539273314786,0.05508138179878276,0.07270865729626512,0.1,0.03467306071887544,0.07596111585500198,-0.24917082730023044,0.26967333613419225,23.030000686645508,-1.7211993345988932,1.0,0.025,0.41715055583075655,0.48199919821859494,0.5203783710711455,0.06484864238783838,0.4569991982185949,10.0
2022-07-29,0.6946359077594387,0.7625384382526724,0.045447259790819185,0.09190033487233974,0.2,0.044604090605739444,0.11155747605832977,-0.21568077485169757,0.26888180613644075,21.329999923706055,-1.9721582532297497,1.0,0.025,0.43964516180480545,0.4864376802241674,0.5163793446086693,0.04679251841936194,0.46143768022416737,10.0
2022-08-05,0.7037058439873468,0.7436480902210815,0.02486429924229527,0.1017821765123018,0.8,0.019939186051203484,0.09075172429037659,-0.20004208789792977,0.2695725242225517,21.149999618530273,-1.7644873236373408,1.0,0.075,0.4394037823228878,0.4804222956686709,0.5256976049842554,0.0410185133457831,0.4054222956686709,10.0
2022-08-12,0.6993439820806119,0.7376394031142245,0.03627027963374665,0.09759054544364201,0.8,0.02685309990360807,0.15250985315091325,-0.17856073816557116,0.27280025591924784,19.530000686645508,-1.976573779347841,1.0,0.1,0.46646589672153205,0.4863906226890136,0.5305631077570928,0.01992472596748157,0.3863906226890136,10.0
2022-08-19,0.6944159543132018,0.7326424490825265,0.018945988724084633,0.05820479611899161,0.8,-0.022791110523557534,0.05036129894262431,-0.19728225117042908,0.2648413728164155,20.600000381469727,-1.336460584973693,1.0,0.15,0.47923179878027267,0.483014589348847,0.534495479489573,0.0037827905685743346,0.333014589348847,10.0
2022-08-26,0.8005784512348316,0.7559497172011026,0.020706859933541863,0.046699996102602795,0.5,-0.04776082308380836,-0.007650046619485651,-0.23562071155851116,0.2699028665538867,25.559999465942383,0.18127279955244674,0.0,0.15,0.46185580890164807,0.4781471825472775,0.5271292115246432,0.016291373645629437,0.3281471825472775,10.0
2022-09-02,0.7811879875046538,0.7460168031918711,0.05221769381006068,0.0826922661934071,0.3,-0.039910277906512914,-0.09010486676782026,-0.26612730138619356,0.24413873202283223,25.469999313354492,0.14473038716140113,0.0,0.125,0.4034557432573104,0.4676770149267645,0.5183997820181018,0.06422127166945413,0.3426770149267645,10.0
2022-09-09,0.7773512885370626,0.7417208912509856,0.022548813685618292,0.049318074087038755,0.4,0.02568471043390752,-0.05780374651661402,-0.23649093663568455,0.24993560407226412,22.790000915527344,-0.6246866299704436,0.0,0.125,0.41085341575279577,0.4662258318094635,0.5184582563814057,0.055372416056667706,0.3412258318094635,10.0
2022-09-16,0.7373883837224884,0.6935985371634573,0.07038018682150607,0.09259539213055756,0.5,-0.057865675932952776,-0.11924275755946512,-0.28067190466819636,0.30343008705106167,26.299999237060547,0.6218404819327084,0.0,0.125,0.4033259854031708,0.46100668294838326,0.5315655221315398,0.05768069754521249,0.33600668294838326,10.0
