date,avg_corr_21,avg_corr_63,xs_disp_5d,xs_disp_21d,breadth_63d,qqq_ret_5d,qqq_ret_21d,qqq_drawdown,qqq_vol_21,vix_level,vix_z_63,qqq_above_ema20,trend_mean,mom_mean,rel_mean,rel_top_mean,rel_minus_mom,rel_minus_trend,n_members,vix_spike,corr_jump,breadth_break,dd_break,vol_spike,rel_break,breadth_recovery,corr_normalization,reclaim_ema,rel_recovery,ret_recovery,stress_events,recovery_events,stress_intensity,recovery_intensity,intensity_spread,fold
2018-01-05,0.4781338749921937,0.4377836590916192,0.03266221615258136,0.05024938587896868,0.9,0.033114082848759274,0.06183207813191283,0.0,0.09752184679217922,9.220000267028809,-1.359734484932009,1.0,0.925,0.6548570019523381,0.5252057276626916,0.5741325202171951,-0.1296512742896465,-0.39979427233730847,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.928673922168454,14.18072367890167,-9.252049756733214,1
2018-01-12,0.43105603683331345,0.42019542301164325,0.033527997234221806,0.0729474483387891,0.9,0.015872481555403217,0.058732283999115786,0.0,0.09909316845740578,10.15999984741211,-0.1699129921653685,1.0,0.925,0.6458794711791228,0.5153006157673502,0.5714748104529295,-0.1305788554117726,-0.40969938423264984,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.52025872536363,15.219742954367822,-10.699484229004192,1
2018-01-19,0.39456550618040465,0.4585042786970202,0.020323421083219332,0.06338324639823653,0.9,0.018678086222094104,0.04853739867053841,0.0,0.09779799359832989,11.270000457763672,0.9876158858633503,1.0,0.95,0.6470056347110128,0.5085312161498659,0.5704988866838008,-0.13847441856114695,-0.4414687838501341,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.19352656791977,15.250958374740744,-11.057431806820974,1
2018-01-26,0.3682183616090192,0.44598859211657954,0.08173301587698695,0.1394262795622501,1.0,0.027594422945782293,0.09206469539849094,0.0,0.10569451161465857,11.079999923706055,0.7064322156572305,1.0,0.95,0.6541843107159524,0.5128641176601706,0.6006477329728285,-0.1413201930557818,-0.43713588233982936,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.9321408419646824,15.27593071103908,-11.3437898690744,1
2018-02-02,0.30301704914702127,0.4207863136599163,0.02701934943757411,0.12080469202516811,0.8,-0.03697411534437778,0.02861997887704315,-0.03697411534437778,0.1308377575964137,17.309999465942383,4.397669536662485,0.0,0.975,0.6541181163744829,0.5251013808735806,0.6053599938182018,-0.1290167355009023,-0.4498986191264194,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.723032261200612,16.09590858007775,-12.37287631887714,1
2018-02-09,0.5750330110528297,0.5562021129114822,0.030541724329091392,0.08580987224206581,0.5,-0.05169822536818924,-0.03748950616623026,-0.0867608445647039,0.2683983124079552,29.059999465942383,2.8103342054487093,0.0,0.95,0.5883785427467367,0.5197042187062818,0.6136537085255785,-0.06867432404045493,-0.43029578129371815,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.555745396589356,14.351890875308687,-10.796145478719332,1
2018-02-16,0.626429947717367,0.5685472475088775,0.03152151026019769,0.10260572204246197,0.8,0.05675874605148934,-0.005186136495086702,-0.03492653525707534,0.2885398317581846,19.459999084472656,0.9546724171122525,1.0,0.95,0.6501379116067577,0.5345350432995903,0.6498619638354527,-0.11560286830716737,-0.4154649567004096,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.4219159049003505,12.956676711493436,-9.534760806593086,1
2018-02-23,0.6552075374365339,0.5694569864260521,0.014126877456528096,0.053379418476166354,0.9,0.014906553133220202,-0.0014247184789509815,-0.016146892236597488,0.2927752754420896,16.489999771118164,0.4055859713305119,1.0,0.95,0.6440033918761221,0.5355054553672475,0.6555600916330228,-0.10849793650887463,-0.4144945446327525,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,4.314852311549147,13.440505380441236,-9.125653068892088,1
2018-03-02,0.7339648532191122,0.5622969495761432,0.027535534019992865,0.07513539958102411,0.9,-0.012963425243084581,-0.020129890838240683,-0.028900998449264748,0.3005172635060319,19.59000015258789,0.7582706509229873,1.0,0.95,0.6423258585785435,0.5371086805078096,0.6571088110656972,-0.10521717807073394,-0.4128913194921904,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,5.029201436868183,13.827568315599475,-8.798366878731292,1
2018-03-09,0.486716089088741,0.5416122499739843,0.030949876399422333,0.06880082361597187,0.9,0.04319566455766388,0.08083136381198974,0.0,0.23903078010628934,14.640000343322754,-0.05950877694403809,1.0,0.95,0.6806318986228492,0.5530297622519026,0.6938515526593619,-0.12760213637094664,-0.39697023774809737,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,5.600680737123413,14.137218663726067,-8.536537926602655,1
