date,fragility_prob,recovery_prob,action,ext_scale,recovery_override_scale,rel_tilt,stress_thr,recovery_thr,prob_trigger,recovery_prob_trigger,chop,fold
2024-02-16,0.6090531816095113,0.0,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-02-23,0.5476704633312202,0.003304176834836222,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-03-01,0.5811861410087826,0.0,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-03-08,0.5664321823123782,0.003304176834836222,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-03-15,0.5842300624293256,0.006208515396540869,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-03-22,0.6013989866098942,0.0,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-04-05,0.64157443968544,0.0002695572144391044,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-04-12,0.6493531683251381,0.0,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-04-19,0.5743391922336387,0.0033493064312736438,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-04-26,0.49788867231464706,0.01238032367916165,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-05-03,0.556576817367875,0.011462528836199755,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-05-10,0.5883359686525519,0.0025139003223406888,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-05-17,0.6037515369854414,0.0,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-05-24,0.656954185320208,0.0,DEFENSIVE_LIGHT,0.85,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-05-31,0.6235723123503042,0.0,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-06-07,0.6442284350084349,0.0,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-06-14,0.6482593646850511,0.0,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-06-21,0.6422363519418948,0.0,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-06-28,0.6011060760506001,0.0,BASELINE,1.0,0.0,,7.240074950644641,7.963183554794965,0.65,0.6,0,4
2024-07-05,0.669250883905496,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-07-12,0.6806845585323101,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-07-19,0.6332642779742561,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-07-26,0.5596873348321896,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-08-02,0.46910066821934954,0.0,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-08-09,0.10332196984086027,0.14039994763973668,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-08-16,0.13349701352933846,0.19372329662969456,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,1,5
2024-08-23,0.11347281497193601,0.1136626203533403,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-08-30,0.10161058277643836,0.1305306431483595,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-09-06,0.10786027614218822,0.17467814389548533,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-09-13,0.09558601311393652,0.1589023992607654,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,1,5
2024-09-20,0.1509908573566543,0.10781990207608735,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-09-27,0.2276239832887927,0.08869948007528114,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-10-04,0.237668225813507,0.09192332229945901,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-10-11,0.23925935499807474,0.06487244023020321,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-10-18,0.34943402870606555,0.04268689422870377,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-10-25,0.3925109367627837,0.004356976258610734,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-11-01,0.584184183207543,0.0008971737823211059,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-11-08,0.5365592623920528,0.00773247763534597,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-11-15,0.5979174713434697,0.0008971737823211059,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-11-22,0.5046939537662043,0.0,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-11-29,0.5293813964322979,0.0010946441672780632,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-12-06,0.6082432189247987,0.0010946441672780632,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-12-13,0.5996275355952526,0.005333333333333333,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-12-20,0.6456175982924384,0.0034246434095205358,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2024-12-27,0.5867766264031635,0.003522071806945262,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-01-03,0.5396899234054866,0.003522071806945262,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-01-10,0.3677277521114477,0.03428020015662542,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-01-17,0.31208605426438263,0.09002772548103233,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-01-24,0.4564073237461375,0.019605873074931786,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,1,5
2025-01-31,0.6365188180638837,0.007542752418245014,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-02-07,0.6334794490568937,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-02-14,0.5942790064708561,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-02-21,0.6165238502725942,0.0034246434095205358,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-02-28,0.4502554637321403,0.03590232085937967,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-03-07,0.2849110853239339,0.13771245852678934,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-03-14,0.1961105425270563,0.1988189281579566,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-03-21,0.04708957150377589,0.7727704685399477,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-03-28,0.03236080101667925,0.8328454952290136,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-04-04,0.02759099031350488,0.8526109302861243,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-04-11,0.08699438982223934,0.8437804179129267,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-04-25,0.06921281764692591,0.8520557759721892,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-05-02,0.029445530461708457,0.8687626568171937,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-05-09,0.021393033957802662,0.8663172083252579,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-05-16,0.09167130775083358,0.7061201834608158,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-05-23,0.04638080883846726,0.7885958587040843,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-05-30,0.042566171258805505,0.6194011497075556,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-06-06,0.05377794026666525,0.33944439594451076,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-06-13,0.08992877138290148,0.1506764847057259,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-06-20,0.09137360985572118,0.1816486155367922,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-06-27,0.13543929349268136,0.10147922002526459,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-07-11,0.21827427060725293,0.013032883976357249,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-07-18,0.402857024631262,0.0030876433672365274,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-07-25,0.4838706350273394,0.0010946441672780632,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-08-01,0.6090687758081113,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-08-08,0.5708911157692176,0.0035055590950469236,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-08-15,0.5828172104234793,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-08-22,0.5989853788985355,0.0010946441672780632,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-08-29,0.6310958874054347,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-09-05,0.6118291447745324,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-09-12,0.6108696878718485,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-09-19,0.5484518282126304,0.0,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-09-26,0.5175798684720679,0.0,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-10-03,0.5583799151478087,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-10-10,0.6360884537916276,0.005333333333333333,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-10-17,0.6324076816689216,0.006435267860541462,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-10-24,0.6545706481999451,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-10-31,0.6598031634643398,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-11-07,0.6241163879136955,0.0068744093211983975,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-11-14,0.5823311548711195,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-11-21,0.471001241792278,0.005254263321191689,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-11-28,0.5613088743554957,0.03115565167917093,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-12-05,0.576634128844466,0.003522071806945262,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-12-12,0.5772390511912762,0.0035693779904306224,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-12-19,0.5645154845120168,0.0005960372017792157,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2025-12-26,0.5731695881001565,0.0010946441672780632,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2026-01-02,0.5589969704173081,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2026-01-09,0.5755308166668963,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2026-01-16,0.572491440193746,0.0035693779904306224,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2026-01-23,0.5745982070469539,0.0,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2026-01-30,0.562482496754341,0.006524545838734712,DEFENSIVE_LIGHT,0.85,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2026-02-06,0.4924595028210068,0.027243968877360084,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
2026-02-13,0.369329278975823,0.09000473180999151,BASELINE,1.0,0.0,,4.285327415802528,7.360499763560936,0.55,0.6,0,5
