stress_q,recovery_q,decay,stress_scale,recovery_scale,score,stage,fragility_quantile,horizon_weeks,prob_trigger,recovery_prob_trigger,defensive_scale,recovery_floor,rel_tilt,stress_trigger_q,recovery_trigger_q,base_sharpe,ov_sharpe,ov_cagr,ov_maxdd,intervention_rate,recovery_rate,fold
0.9,0.85,0.8,1.0,1.0,0.013757311175866994,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.55,0.55,0.9,0.8,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013757311175866994,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.55,0.6,0.8,0.65,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013757311175866994,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.55,0.6,0.8,0.8,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013757311175866994,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.55,0.6,0.9,0.65,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013757311175866994,dual_ml_overlay,0.15,2.0,0.65,0.55,0.9,0.55,0.6,0.9,0.8,0.8600209331395725,0.885558341496926,0.11934948463717676,-0.1496571214116833,0.07142857142857142,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.55,0.6,0.9,0.8,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.55,0.6,0.9,0.65,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.55,0.6,0.8,0.8,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.55,0.6,0.8,0.65,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.55,0.55,0.9,0.8,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.55,0.55,0.9,0.65,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.55,0.55,0.8,0.8,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.55,0.55,0.8,0.65,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.4,0.6,0.9,0.8,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.4,0.6,0.9,0.65,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.4,0.6,0.8,0.8,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.4,0.6,0.8,0.65,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.4,0.55,0.9,0.8,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.4,0.55,0.9,0.65,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.4,0.55,0.8,0.8,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013499452178712613,dual_ml_overlay,0.2,4.0,0.55,0.55,0.85,0.4,0.55,0.8,0.65,0.8600209331395725,0.9024189007716964,0.11687863065272586,-0.14699991757832598,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.55,0.6,0.9,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.55,0.6,0.9,0.65,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.55,0.6,0.8,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.55,0.6,0.8,0.65,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.55,0.55,0.9,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.55,0.55,0.9,0.65,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.55,0.55,0.8,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.55,0.55,0.8,0.65,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.4,0.6,0.9,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.4,0.6,0.9,0.65,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.4,0.6,0.8,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.4,0.6,0.8,0.65,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.4,0.55,0.9,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.4,0.55,0.9,0.65,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.4,0.55,0.8,0.8,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.013388843727771067,dual_ml_overlay,0.2,2.0,0.65,0.55,0.85,0.4,0.55,0.8,0.65,0.8600209331395725,0.8836356772933804,0.11863064457569106,-0.14626149410640754,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.4,0.55,0.8,0.65,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.4,0.55,0.8,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.4,0.55,0.9,0.65,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.4,0.55,0.9,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.4,0.6,0.8,0.65,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.4,0.6,0.8,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.4,0.6,0.9,0.65,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.4,0.6,0.9,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.55,0.55,0.8,0.65,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.55,0.55,0.8,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.55,0.55,0.9,0.65,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.55,0.55,0.9,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.55,0.6,0.8,0.65,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.55,0.6,0.8,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.55,0.6,0.9,0.65,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.012903898341102529,dual_ml_overlay,0.15,4.0,0.65,0.55,0.9,0.55,0.6,0.9,0.8,0.8600209331395725,0.883715165117318,0.11881159060583468,-0.1489935082176802,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.4,0.55,0.8,0.65,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.4,0.55,0.8,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.4,0.55,0.9,0.65,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.4,0.55,0.9,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.4,0.6,0.8,0.65,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.4,0.6,0.8,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.4,0.6,0.9,0.65,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.4,0.6,0.9,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.55,0.55,0.8,0.65,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.55,0.55,0.8,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.55,0.55,0.9,0.65,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.55,0.55,0.9,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.55,0.6,0.8,0.65,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.55,0.6,0.8,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.55,0.6,0.9,0.65,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.009001507960798433,dual_ml_overlay,0.2,2.0,0.65,0.55,0.9,0.55,0.6,0.9,0.8,0.8600209331395725,0.8759133032118834,0.117982044339491,-0.14850307759580816,0.06593406593406594,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.55,0.6,0.9,0.8,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.55,0.6,0.9,0.65,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.55,0.6,0.8,0.8,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.55,0.6,0.8,0.65,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.55,0.55,0.9,0.8,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.55,0.55,0.9,0.65,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.55,0.55,0.8,0.8,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.55,0.55,0.8,0.65,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.4,0.6,0.9,0.8,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.4,0.6,0.9,0.65,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.4,0.6,0.8,0.8,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.4,0.6,0.8,0.65,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.4,0.55,0.9,0.8,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.4,0.55,0.9,0.65,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.4,0.55,0.8,0.8,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.008807144697808265,dual_ml_overlay,0.15,2.0,0.55,0.55,0.85,0.4,0.55,0.8,0.65,0.8600209331395725,0.8851217870193706,0.11495646064880849,-0.13980163233594656,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.55,0.6,0.9,0.8,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.55,0.6,0.9,0.65,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.55,0.6,0.8,0.8,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.55,0.6,0.8,0.65,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.55,0.55,0.9,0.8,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.55,0.55,0.9,0.65,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.55,0.55,0.8,0.8,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.55,0.55,0.8,0.65,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.4,0.6,0.9,0.8,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.4,0.6,0.9,0.65,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.4,0.6,0.8,0.8,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.4,0.6,0.8,0.65,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.4,0.55,0.9,0.8,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.4,0.55,0.9,0.65,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.4,0.55,0.8,0.8,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.00611098466013903,dual_ml_overlay,0.2,4.0,0.55,0.55,0.9,0.4,0.55,0.8,0.65,0.8600209331395725,0.8884485107798223,0.1168406773630144,-0.14899350821768187,0.2692307692307692,0.0,3
0.9,0.85,0.8,1.0,1.0,0.004000361333025916,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.55,0.8,0.65,0.8600209331395725,0.877125757975503,0.115557865056505,-0.1442063191948071,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.004000361333025916,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.55,0.8,0.8,0.8600209331395725,0.877125757975503,0.115557865056505,-0.1442063191948071,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.004000361333025916,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.55,0.9,0.65,0.8600209331395725,0.877125757975503,0.115557865056505,-0.1442063191948071,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.004000361333025916,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.55,0.9,0.8,0.8600209331395725,0.877125757975503,0.115557865056505,-0.1442063191948071,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.004000361333025916,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.6,0.8,0.65,0.8600209331395725,0.877125757975503,0.115557865056505,-0.1442063191948071,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.004000361333025916,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.6,0.8,0.8,0.8600209331395725,0.877125757975503,0.115557865056505,-0.1442063191948071,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.004000361333025916,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.6,0.9,0.65,0.8600209331395725,0.877125757975503,0.115557865056505,-0.1442063191948071,0.24175824175824176,0.0,3
0.9,0.85,0.8,1.0,1.0,0.004000361333025916,dual_ml_overlay,0.15,2.0,0.55,0.55,0.9,0.4,0.6,0.9,0.8,0.8600209331395725,0.877125757975503,0.115557865056505,-0.1442063191948071,0.24175824175824176,0.0,3
