date,corr_rho,corr_scale,corr_state
2010-04-16,0.18510473396670926,1.0,0
2010-04-19,0.2591027065672726,1.0,0
2010-04-20,0.27461427580075415,1.0,0
2010-04-21,0.22741252364082926,1.0,0
2010-04-22,0.19673821102120673,1.0,0
2010-04-23,0.17314279092688548,1.0,0
2010-04-26,0.18358015104122702,1.0,0
2010-04-27,0.18617107216208723,1.0,0
2010-04-28,0.2621927555431256,1.0,0
2010-04-29,0.25961719723696186,1.0,0
2010-04-30,0.2545767273735816,1.0,0
2010-05-03,0.34327067646465836,1.0,0
2010-05-04,0.3515826567251055,1.0,0
2010-05-05,0.42675217815005717,1.0,0
2010-05-06,0.430245538735226,1.0,0
2010-05-07,0.4647759482257037,1.0,0
2010-05-10,0.479763701385874,1.0,0
2010-05-11,0.5976570444197125,1.0,0
2010-05-12,0.5956572746291917,1.0,0
2010-05-13,0.6156794288601272,1.0,0
2010-05-14,0.5999907109036186,1.0,0
2010-05-17,0.5944462036315757,1.0,0
2010-05-18,0.6132125332976017,1.0,0
2010-05-19,0.6200456763962101,1.0,0
2010-05-20,0.6128753728452924,1.0,0
2010-05-21,0.639375569459795,1.0,0
2010-05-24,0.7088069796931781,1.0,0
2010-05-25,0.7224763191432119,1.0,0
2010-05-26,0.7298588100361333,1.0,0
2010-05-27,0.7193036743480941,1.0,0
2010-05-28,0.7726418249933827,0.8772161858146325,1
2010-06-01,0.7717356784346775,0.8790238742534596,1
2010-06-02,0.7605283193978797,0.9002733927435126,1
2010-06-03,0.7712944322891916,0.8798992709848386,1
2010-06-04,0.7562848436421399,0.9077839347915582,1
2010-06-07,0.7733463368861767,0.875801478993974,1
2010-06-08,0.7713571426120227,0.8797750525473077,1
2010-06-09,0.7677827793546635,0.886752790918291,1
2010-06-10,0.7172653011465422,0.9630643205033877,1
2010-06-11,0.7470837253241579,0.9230591859361915,1
2010-06-14,0.7424195703565156,0.9302744735927924,1
2010-06-15,0.7499260560220359,0.9184880271663751,1
2010-06-16,0.783462894501229,0.8545931085008476,1
2010-06-17,0.7734900924312912,0.87551181282703,1
2010-06-18,0.7588173758380682,0.9033369691078907,1
2010-06-21,0.7637286543248497,0.8944146382486436,1
2010-06-22,0.7435615063703348,0.92854077163848,1
2010-06-23,0.7458733226762728,0.9249657632572349,1
2010-06-24,0.7193817701696569,0.9607034283112238,1
2010-06-25,0.7335172990329004,0.9430600878550947,1
2010-06-28,0.7272781522549279,0.9512496912984831,1
2010-06-29,0.6479191734664206,1.0,0
2010-06-30,0.7143325594333648,1.0,0
2010-07-01,0.6538341293629916,1.0,0
2010-07-02,0.6100840762931996,1.0,0
2010-07-06,0.6017344874308538,1.0,0
2010-07-07,0.5660978295813176,1.0,0
2010-07-08,0.6248511317950949,1.0,0
2010-07-09,0.6199863877753913,1.0,0
2010-07-12,0.6253694489302208,1.0,0
2010-07-13,0.5953804269337244,1.0,0
2010-07-14,0.5876293194864686,1.0,0
2010-07-15,0.5976490857282137,1.0,0
2010-07-16,0.5850639645445187,1.0,0
2010-07-19,0.6028758774881763,1.0,0
2010-07-20,0.6005697693145602,1.0,0
2010-07-21,0.5979032926045319,1.0,0
2010-07-22,0.595253668792367,1.0,0
2010-07-23,0.5334387373635496,1.0,0
2010-07-26,0.550471908363644,1.0,0
2010-07-27,0.5434706315431457,1.0,0
2010-07-28,0.5553033094820986,1.0,0
2010-07-29,0.5922644681979853,1.0,0
2010-07-30,0.4940633471976149,1.0,0
2010-08-02,0.46220315017230396,1.0,0
2010-08-03,0.48205902774569115,1.0,0
2010-08-04,0.47297083845210025,1.0,0
2010-08-05,0.468957165319495,1.0,0
2010-08-06,0.38561268260097903,1.0,0
2010-08-09,0.38692207327034317,1.0,0
2010-08-10,0.39196682198541627,1.0,0
2010-08-11,0.3844242529183664,1.0,0
2010-08-12,0.4120965399016814,1.0,0
2010-08-13,0.3997551901049122,1.0,0
2010-08-16,0.40357516810817046,1.0,0
2010-08-17,0.3536330281669931,1.0,0
2010-08-18,0.3675759870589052,1.0,0
2010-08-19,0.3684213880608461,1.0,0
2010-08-20,0.3788638250566945,1.0,0
2010-08-23,0.3505926427698441,1.0,0
2010-08-24,0.3430891780035275,1.0,0
2010-08-25,0.37546546315022444,1.0,0
2010-08-26,0.38729144671044097,1.0,0
2010-08-27,0.37641184392948357,1.0,0
2010-08-30,0.39538199032105037,1.0,0
2010-08-31,0.4186649417374808,1.0,0
2010-09-01,0.3714341035780025,1.0,0
2010-09-02,0.5115784363417022,1.0,0
2010-09-03,0.5417596427875616,1.0,0
2010-09-07,0.5525113472906571,1.0,0
2010-09-08,0.5604053671753161,1.0,0
2010-09-09,0.551980605638599,1.0,0
2010-09-10,0.5471724659337021,1.0,0
2010-09-13,0.5323804554395045,1.0,0
2010-09-14,0.538586615909327,1.0,0
2010-09-15,0.5230329646267139,1.0,0
2010-09-16,0.5240906075340339,1.0,0
2010-09-17,0.5189887292515174,1.0,0
2010-09-20,0.5180417869217319,1.0,0
2010-09-21,0.5152232605893882,1.0,0
2010-09-22,0.519396860887417,1.0,0
2010-09-23,0.4925720785843324,1.0,0
2010-09-24,0.4453781791200389,1.0,0
2010-09-27,0.45772061232401184,1.0,0
2010-09-28,0.4423309311874003,1.0,0
2010-09-29,0.43043821054275094,1.0,0
2010-09-30,0.3875479680075708,1.0,0
2010-10-01,0.38444969364881454,1.0,0
2010-10-04,0.2991900824188564,1.0,0
2010-10-05,0.3146028575891929,1.0,0
2010-10-06,0.3156487099744299,1.0,0
2010-10-07,0.30308939170014076,1.0,0
2010-10-08,0.3101214687684696,1.0,0
2010-10-11,0.30168643360288433,1.0,0
2010-10-12,0.2942662616186711,1.0,0
2010-10-13,0.2895538576264313,1.0,0
2010-10-14,0.27759778541843916,1.0,0
2010-10-15,0.2891212299232753,1.0,0
2010-10-18,0.27180326227772666,1.0,0
2010-10-19,0.2721535730041579,1.0,0
2010-10-20,0.2858356342704834,1.0,0
2010-10-21,0.29505933118299116,1.0,0
2010-10-22,0.29348453724641516,1.0,0
2010-10-25,0.2907207418111675,1.0,0
2010-10-26,0.23561459997149198,1.0,0
2010-10-27,0.2192110042397455,1.0,0
2010-10-28,0.22516535379151337,1.0,0
2010-10-29,0.2283645580990235,1.0,0
2010-11-01,0.21580962278941196,1.0,0
2010-11-02,0.20030583976754138,1.0,0
2010-11-03,0.1568422567667544,1.0,0
2010-11-04,0.13567024705730302,1.0,0
2010-11-05,0.16362267554346788,1.0,0
2010-11-08,0.18272236326964011,1.0,0
2010-11-09,0.22068922448460573,1.0,0
2010-11-10,0.22548404755227547,1.0,0
2010-11-11,0.21442122422870105,1.0,0
2010-11-12,0.22318380408766142,1.0,0
2010-11-15,0.23879194360454836,1.0,0
2010-11-16,0.26404842779110305,1.0,0
2010-11-17,0.32583000972110965,1.0,0
2010-11-18,0.2624556074898709,1.0,0
2010-11-19,0.24024098067332242,1.0,0
2010-11-22,0.2584974256795776,1.0,0
2010-11-23,0.27221348777979754,1.0,0
2010-11-24,0.2989163059538008,1.0,0
2010-11-26,0.34705086527743373,1.0,0
2010-11-29,0.34845121404529705,1.0,0
2010-11-30,0.34687821433759003,1.0,0
2010-12-01,0.37303280089097507,1.0,0
2010-12-02,0.39535878622794013,1.0,0
2010-12-03,0.3968095468131078,1.0,0
2010-12-06,0.40365529868795214,1.0,0
2010-12-07,0.3870962842731371,1.0,0
2010-12-08,0.3909032461534421,1.0,0
2010-12-09,0.4009270916105464,1.0,0
2010-12-10,0.3914672322874027,1.0,0
2010-12-13,0.40060062091248816,1.0,0
2010-12-14,0.4191987223985641,1.0,0
2010-12-15,0.42367216317825385,1.0,0
2010-12-16,0.4105024702762131,1.0,0
2010-12-17,0.3781523375410625,1.0,0
2010-12-20,0.3966264273147419,1.0,0
2010-12-21,0.3940811212578867,1.0,0
2010-12-22,0.39792447981355056,1.0,0
2010-12-23,0.3989194449084873,1.0,0
2010-12-27,0.3784982278904548,1.0,0
2010-12-28,0.3380102094008538,1.0,0
2010-12-29,0.33766490802576354,1.0,0
2010-12-30,0.34757987498666154,1.0,0
2010-12-31,0.3139390667931791,1.0,0
2011-01-03,0.262477054004243,1.0,0
2011-01-04,0.26859990397041106,1.0,0
2011-01-05,0.2763725618444251,1.0,0
2011-01-06,0.2864170395839791,1.0,0
2011-01-07,0.28052988273207774,1.0,0
2011-01-10,0.26036246817233527,1.0,0
2011-01-11,0.24434803055848955,1.0,0
2011-01-12,0.23547556316176824,1.0,0
2011-01-13,0.2142128426341444,1.0,0
2011-01-14,0.21251516516875527,1.0,0
2011-01-18,0.20649771143423606,1.0,0
2011-01-19,0.16110816773663805,1.0,0
2011-01-20,0.21861874219256686,1.0,0
2011-01-21,0.27156630657942,1.0,0
2011-01-24,0.2777074206468662,1.0,0
2011-01-25,0.2815371703152867,1.0,0
2011-01-26,0.2642330555170003,1.0,0
2011-01-27,0.2498487144666394,1.0,0
2011-01-28,0.2450749459372007,1.0,0
2011-01-31,0.29427241841738605,1.0,0
2011-02-01,0.2909087670391009,1.0,0
2011-02-02,0.2979765192951986,1.0,0
2011-02-03,0.2853013837129471,1.0,0
2011-02-04,0.2808042355695654,1.0,0
2011-02-07,0.28834117058274433,1.0,0
2011-02-08,0.2998566800958301,1.0,0
2011-02-09,0.29409337443654465,1.0,0
2011-02-10,0.30854050932564037,1.0,0
2011-02-11,0.3012922855280437,1.0,0
2011-02-14,0.29629352048263885,1.0,0
2011-02-15,0.2998401537027314,1.0,0
2011-02-16,0.30647119656677674,1.0,0
2011-02-17,0.32149097623624506,1.0,0
2011-02-18,0.289351513330837,1.0,0
2011-02-22,0.24376981902083075,1.0,0
2011-02-23,0.3860688961636851,1.0,0
2011-02-24,0.4036911325647289,1.0,0
2011-02-25,0.41936574499330015,1.0,0
2011-02-28,0.42529939266694555,1.0,0
2011-03-01,0.4195206714584226,1.0,0
2011-03-02,0.44631283074873473,1.0,0
2011-03-03,0.4443243016027716,1.0,0
2011-03-04,0.44968036700768255,1.0,0
2011-03-07,0.4510572190167206,1.0,0
2011-03-08,0.47733758168123835,1.0,0
2011-03-09,0.46054689925986547,1.0,0
2011-03-10,0.4392216015130033,1.0,0
2011-03-11,0.4455707779063803,1.0,0
2011-03-14,0.45451408412535965,1.0,0
2011-03-15,0.4641042594151399,1.0,0
2011-03-16,0.4329917229393387,1.0,0
2011-03-17,0.4384785998053285,1.0,0
2011-03-18,0.4247068385250792,1.0,0
2011-03-21,0.421764730525485,1.0,0
2011-03-22,0.47995518436414336,1.0,0
2011-03-23,0.48091920743095357,1.0,0
2011-03-24,0.3975122304504389,1.0,0
2011-03-25,0.42982102996011123,1.0,0
2011-03-28,0.4199356637148898,1.0,0
2011-03-29,0.42379522999893937,1.0,0
2011-03-30,0.43832653280225015,1.0,0
2011-03-31,0.40850592232175204,1.0,0
2011-04-01,0.41202691395311697,1.0,0
2011-04-04,0.394728915062979,1.0,0
2011-04-05,0.39543796419497945,1.0,0
2011-04-06,0.35402000980444726,1.0,0
2011-04-07,0.33502984524828433,1.0,0
2011-04-08,0.33855038047879216,1.0,0
2011-04-11,0.31740488749470874,1.0,0
2011-04-12,0.32176356963442215,1.0,0
2011-04-13,0.32572645655396704,1.0,0
2011-04-14,0.35505994982561206,1.0,0
2011-04-15,0.290776811476203,1.0,0
2011-04-18,0.28020150705725316,1.0,0
2011-04-19,0.27468629020649854,1.0,0
2011-04-20,0.20978134906911577,1.0,0
2011-04-21,0.32596142503836356,1.0,0
2011-04-25,0.31136831412413046,1.0,0
2011-04-26,0.26305305227008297,1.0,0
2011-04-27,0.23567739701947543,1.0,0
2011-04-28,0.24439440222874625,1.0,0
2011-04-29,0.24417894912724805,1.0,0
2011-05-02,0.24534492083546466,1.0,0
2011-05-03,0.24336728793646287,1.0,0
2011-05-04,0.25109989671080546,1.0,0
2011-05-05,0.2505286058778083,1.0,0
2011-05-06,0.2518104838536469,1.0,0
2011-05-09,0.25556694682152215,1.0,0
2011-05-10,0.24986814532900103,1.0,0
2011-05-11,0.250577128210533,1.0,0
2011-05-12,0.24200845014197658,1.0,0
2011-05-13,0.24169790729351973,1.0,0
2011-05-16,0.26590851501408025,1.0,0
2011-05-17,0.300251880783541,1.0,0
2011-05-18,0.3168122789226875,1.0,0
2011-05-19,0.3209463752512437,1.0,0
2011-05-20,0.3241160046256604,1.0,0
2011-05-23,0.1654607260806702,1.0,0
2011-05-24,0.19032069665597615,1.0,0
2011-05-25,0.18775448485607565,1.0,0
2011-05-26,0.23394709261907842,1.0,0
2011-05-27,0.21727045024883943,1.0,0
2011-05-31,0.2203319793435199,1.0,0
2011-06-01,0.2891291417482336,1.0,0
2011-06-02,0.37074109552771406,1.0,0
2011-06-03,0.3794829725258529,1.0,0
2011-06-06,0.41525199939845203,1.0,0
2011-06-07,0.4102277279402584,1.0,0
2011-06-08,0.40693391343775825,1.0,0
2011-06-09,0.42082653058306774,1.0,0
2011-06-10,0.4116491861521378,1.0,0
2011-06-13,0.4366297110610893,1.0,0
2011-06-14,0.4147804361487053,1.0,0
2011-06-15,0.4574566772384979,1.0,0
2011-06-16,0.4991617960245905,1.0,0
2011-06-17,0.5254903465706363,1.0,0
2011-06-20,0.4667159408711363,1.0,0
2011-06-21,0.4645955220436521,1.0,0
2011-06-22,0.5702794790047527,1.0,0
2011-06-23,0.5733874212633311,1.0,0
2011-06-24,0.5855949014007058,1.0,0
2011-06-27,0.5774059036675406,1.0,0
2011-06-28,0.5824264760222898,1.0,0
2011-06-29,0.6136328744881175,1.0,0
2011-06-30,0.5866092864418759,1.0,0
2011-07-01,0.5558208707595078,1.0,0
2011-07-05,0.5751160200248937,1.0,0
2011-07-06,0.5370944970732694,1.0,0
2011-07-07,0.53202202426388,1.0,0
2011-07-08,0.5468174342677655,1.0,0
2011-07-11,0.5341793777046049,1.0,0
2011-07-12,0.5600196439169914,1.0,0
2011-07-13,0.5389433507174906,1.0,0
2011-07-14,0.5424894574066913,1.0,0
2011-07-15,0.5566842064026581,1.0,0
2011-07-18,0.5016510397284555,1.0,0
2011-07-19,0.488230953885343,1.0,0
2011-07-20,0.5205891482696571,1.0,0
2011-07-21,0.5133818157333748,1.0,0
2011-07-22,0.4541365938379886,1.0,0
2011-07-25,0.44955465975053277,1.0,0
2011-07-26,0.4444679684834953,1.0,0
2011-07-27,0.42131014942184214,1.0,0
2011-07-28,0.42588654811925974,1.0,0
2011-07-29,0.42016995150161945,1.0,0
2011-08-01,0.4302276048877717,1.0,0
2011-08-02,0.42443245239278987,1.0,0
2011-08-03,0.447677295794039,1.0,0
2011-08-04,0.45621157548478813,1.0,0
2011-08-05,0.5886219964928598,1.0,0
2011-08-08,0.5753539736763591,1.0,0
2011-08-09,0.6694900967942689,1.0,0
2011-08-10,0.734107437225075,1.0,0
2011-08-11,0.7498090754246528,1.0,0
2011-08-12,0.7654451628537032,0.8912033826423016,1
2011-08-15,0.7565300369815842,0.9073579691485903,1
2011-08-16,0.7978903700243796,0.8214566404412416,1
2011-08-17,0.8017455036809839,0.8120269560212614,1
2011-08-18,0.7937648215839705,0.8312789883667684,1
2011-08-19,0.8223986377650918,0.7573772220142094,1
2011-08-22,0.8362860239716363,0.7167144267170527,1
2011-08-23,0.831170807524254,0.7320582734776304,1
2011-08-24,0.8566906778304391,0.6512568465142339,1
2011-08-25,0.8603190039552596,0.638905441430755,1
2011-08-26,0.8737170806425486,0.5914340230920441,1
2011-08-29,0.8808088100538396,0.5651207608288211,1
2011-08-30,0.8799719539403605,0.5682685747008382,1
2011-08-31,0.8732858602681023,0.5930075477904775,1
2011-09-01,0.8654040798867583,0.6212333254541965,1
2011-09-02,0.8680497560831355,0.6118718683435519,1
2011-09-06,0.8508917487351395,0.6705510635929598,1
2011-09-07,0.8457315446681046,0.687258468749696,1
2011-09-08,0.8178682631666416,0.7699611936442053,1
2011-09-09,0.7951478769155249,0.8280170924646174,1
2011-09-12,0.788352002988451,0.8437446797476217,1
2011-09-13,0.7692308909386497,0.8839509767018434,1
2011-09-14,0.7785720523304874,0.8650549172206237,1
2011-09-15,0.7837704356986201,0.853922208432664,1
2011-09-16,0.7202003062439287,0.9597707510470092,1
2011-09-19,0.7028156461772165,0.9772286328072088,1
2011-09-20,0.6358073801510503,1.0,0
2011-09-21,0.6008601736423616,1.0,0
2011-09-22,0.6078178434128136,1.0,0
2011-09-23,0.5682605612643545,1.0,0
2011-09-26,0.5804496368300734,1.0,0
2011-09-27,0.5761494598360953,1.0,0
2011-09-28,0.52943424545488,1.0,0
2011-09-29,0.48214771456547634,1.0,0
2011-09-30,0.5083751555846272,1.0,0
2011-10-03,0.5423422508446123,1.0,0
2011-10-04,0.5435151632682964,1.0,0
2011-10-05,0.529521503889177,1.0,0
2011-10-06,0.5587138881717061,1.0,0
2011-10-07,0.5452802611581918,1.0,0
2011-10-10,0.5423197327708674,1.0,0
2011-10-11,0.5529743750688023,1.0,0
2011-10-12,0.539703586123248,1.0,0
2011-10-13,0.5378054668895154,1.0,0
2011-10-14,0.5362440169801315,1.0,0
2011-10-17,0.5513671694122,1.0,0
2011-10-18,0.5688400152691087,1.0,0
2011-10-19,0.5729137470585306,1.0,0
2011-10-20,0.5487954636953829,1.0,0
2011-10-21,0.5415477460310509,1.0,0
2011-10-24,0.5275698687726249,1.0,0
2011-10-25,0.5325252147421378,1.0,0
2011-10-26,0.570090452285669,1.0,0
2011-10-27,0.5393984469929691,1.0,0
2011-10-28,0.5533717756960005,1.0,0
2011-10-31,0.5280931670971468,1.0,0
2011-11-01,0.5119810964591184,1.0,0
2011-11-02,0.5183248679503977,1.0,0
2011-11-03,0.5125372463026865,1.0,0
2011-11-04,0.5274986215908342,1.0,0
2011-11-07,0.5315559404197193,1.0,0
2011-11-08,0.5280469047759249,1.0,0
2011-11-09,0.5101790949427525,1.0,0
2011-11-10,0.549133138844502,1.0,0
2011-11-11,0.5427212755965363,1.0,0
2011-11-14,0.5492092430484733,1.0,0
2011-11-15,0.5547334211500063,1.0,0
2011-11-16,0.5549567931631962,1.0,0
2011-11-17,0.4857868927577564,1.0,0
2011-11-18,0.5279993162320417,1.0,0
2011-11-21,0.5277467894352984,1.0,0
2011-11-22,0.5159712063282571,1.0,0
2011-11-23,0.49366452607852956,1.0,0
2011-11-25,0.5230486097182407,1.0,0
2011-11-28,0.5687068564868011,1.0,0
2011-11-29,0.594848683364419,1.0,0
2011-11-30,0.6032757922879802,1.0,0
2011-12-01,0.6056341614872565,1.0,0
2011-12-02,0.5846209596459968,1.0,0
2011-12-05,0.590863438815343,1.0,0
2011-12-06,0.5656026326253284,1.0,0
2011-12-07,0.5667787785364771,1.0,0
2011-12-08,0.5637781720191821,1.0,0
2011-12-09,0.5620465953296516,1.0,0
2011-12-12,0.53589431842663,1.0,0
2011-12-13,0.5286489765548079,1.0,0
2011-12-14,0.512692796169875,1.0,0
2011-12-15,0.5239275519620747,1.0,0
2011-12-16,0.5204922859377642,1.0,0
2011-12-19,0.5952931608936108,1.0,0
2011-12-20,0.5745850609926856,1.0,0
2011-12-21,0.619319436194163,1.0,0
2011-12-22,0.6384771553647584,1.0,0
2011-12-23,0.6437037357898759,1.0,0
2011-12-27,0.6235015110744867,1.0,0
2011-12-28,0.6103253835826078,1.0,0
2011-12-29,0.5518790035659101,1.0,0
2011-12-30,0.5562175399066506,1.0,0
2012-01-03,0.5334046063309277,1.0,0
2012-01-04,0.574854297660512,1.0,0
2012-01-05,0.5621596300702311,1.0,0
2012-01-06,0.5489558923894752,1.0,0
2012-01-09,0.5302421252981887,1.0,0
2012-01-10,0.49646439513565466,1.0,0
2012-01-11,0.4750792733049915,1.0,0
2012-01-12,0.46249743041087144,1.0,0
2012-01-13,0.463268821669222,1.0,0
2012-01-17,0.43944809422431846,1.0,0
2012-01-18,0.4031388390992561,1.0,0
2012-01-19,0.4117362081136557,1.0,0
2012-01-20,0.4082399680438425,1.0,0
2012-01-23,0.3119268154857908,1.0,0
2012-01-24,0.25241502882327244,1.0,0
2012-01-25,0.2016005379222539,1.0,0
2012-01-26,0.17025269749875563,1.0,0
2012-01-27,0.14207108914280048,1.0,0
2012-01-30,0.14146356673184388,1.0,0
2012-01-31,0.10321512084159137,1.0,0
2012-02-01,0.10232096509863547,1.0,0
2012-02-02,0.07856112087429325,1.0,0
2012-02-03,0.04043354350603445,1.0,0
2012-02-06,0.06395114274169199,1.0,0
2012-02-07,0.065536442241127,1.0,0
2012-02-08,0.06569849363483288,1.0,0
2012-02-09,0.061964425056925024,1.0,0
2012-02-10,0.06471802140161323,1.0,0
2012-02-13,0.0715362439328514,1.0,0
2012-02-14,0.07046177977875487,1.0,0
2012-02-15,0.05539872087967542,1.0,0
2012-02-16,0.0917523921253067,1.0,0
2012-02-17,0.06941467041502677,1.0,0
2012-02-21,0.04491401803515846,1.0,0
2012-02-22,0.07709483725921519,1.0,0
2012-02-23,0.11018898870209688,1.0,0
2012-02-24,0.11491642619093202,1.0,0
2012-02-27,0.1282176532251551,1.0,0
2012-02-28,0.1397114924836507,1.0,0
2012-02-29,0.15225994248421582,1.0,0
2012-03-01,0.17775630606835363,1.0,0
2012-03-02,0.181584301388761,1.0,0
2012-03-05,0.2040491961377034,1.0,0
2012-03-06,0.26999473561645054,1.0,0
2012-03-07,0.23383030851229739,1.0,0
2012-03-08,0.25821400028652464,1.0,0
2012-03-09,0.2689217319458057,1.0,0
2012-03-12,0.26258601487121835,1.0,0
2012-03-13,0.2609068769542149,1.0,0
2012-03-14,0.31312911263550314,1.0,0
2012-03-15,0.30846825505093073,1.0,0
2012-03-16,0.31860598043333255,1.0,0
2012-03-19,0.2941207874297326,1.0,0
2012-03-20,0.3025484440522245,1.0,0
2012-03-21,0.3116802262693722,1.0,0
2012-03-22,0.3186525102898966,1.0,0
2012-03-23,0.2929569505528176,1.0,0
2012-03-26,0.2953163702036834,1.0,0
2012-03-27,0.365068232184379,1.0,0
2012-03-28,0.3701215270663334,1.0,0
2012-03-29,0.35118733756032566,1.0,0
2012-03-30,0.31796369320338586,1.0,0
2012-04-02,0.321278713373755,1.0,0
2012-04-03,0.31336757386746983,1.0,0
2012-04-04,0.24658649456242093,1.0,0
2012-04-05,0.3096477121977028,1.0,0
2012-04-09,0.30710067652011136,1.0,0
2012-04-10,0.32519673914429714,1.0,0
2012-04-11,0.3897539115292641,1.0,0
2012-04-12,0.38214941664046653,1.0,0
2012-04-13,0.3444862038320093,1.0,0
2012-04-16,0.38442055961639676,1.0,0
2012-04-17,0.3533023166188661,1.0,0
2012-04-18,0.3770423388454901,1.0,0
2012-04-19,0.38450697456128263,1.0,0
2012-04-20,0.37193085679462096,1.0,0
2012-04-23,0.33653409214320107,1.0,0
2012-04-24,0.3380531706664008,1.0,0
2012-04-25,0.3197605203817325,1.0,0
2012-04-26,0.316593077531774,1.0,0
2012-04-27,0.3357579349691567,1.0,0
2012-04-30,0.31643880445878153,1.0,0
2012-05-01,0.3176935917586314,1.0,0
2012-05-02,0.3235857329213565,1.0,0
2012-05-03,0.3147603757600831,1.0,0
2012-05-04,0.3200283584864596,1.0,0
2012-05-07,0.32317897882425695,1.0,0
2012-05-08,0.31412790829534254,1.0,0
2012-05-09,0.30063896728373396,1.0,0
2012-05-10,0.2798170120931487,1.0,0
2012-05-11,0.26058761968234195,1.0,0
2012-05-14,0.22562005644393418,1.0,0
2012-05-15,0.2137289079842693,1.0,0
2012-05-16,0.22223441305231598,1.0,0
2012-05-17,0.1840477084191686,1.0,0
2012-05-18,0.20783955267476248,1.0,0
2012-05-21,0.20113841414139982,1.0,0
2012-05-22,0.2895020692660168,1.0,0
2012-05-23,0.28359789976017497,1.0,0
2012-05-24,0.26614550657045394,1.0,0
2012-05-25,0.24964360427224735,1.0,0
2012-05-29,0.23747791756249106,1.0,0
2012-05-30,0.2983843364622045,1.0,0
2012-05-31,0.3168343133333564,1.0,0
2012-06-01,0.3077200431233747,1.0,0
2012-06-04,0.3641881316272487,1.0,0
2012-06-05,0.3673250990684638,1.0,0
2012-06-06,0.33942343149759047,1.0,0
2012-06-07,0.38534860658929787,1.0,0
2012-06-08,0.3889251423813537,1.0,0
2012-06-11,0.40324260674978907,1.0,0
2012-06-12,0.43472616606388564,1.0,0
2012-06-13,0.448711234012216,1.0,0
2012-06-14,0.44877309474440763,1.0,0
2012-06-15,0.4421828750504269,1.0,0
2012-06-18,0.48696220078268054,1.0,0
2012-06-19,0.47294919126915796,1.0,0
2012-06-20,0.5189000964715434,1.0,0
2012-06-21,0.5081929633119815,1.0,0
2012-06-22,0.5645948585624371,1.0,0
2012-06-25,0.611608170269679,1.0,0
2012-06-26,0.6277124845271047,1.0,0
2012-06-27,0.6430946751621145,1.0,0
2012-06-28,0.6438855151661285,1.0,0
2012-06-29,0.6352270993365216,1.0,0
2012-07-02,0.6832606928017727,1.0,0
2012-07-03,0.6343704489951209,1.0,0
2012-07-05,0.652102477095007,1.0,0
2012-07-06,0.6158638236538106,1.0,0
2012-07-09,0.6134267992421235,1.0,0
2012-07-10,0.6037831317359023,1.0,0
2012-07-11,0.6152774746711477,1.0,0
2012-07-12,0.6038011434931008,1.0,0
2012-07-13,0.6067242470752556,1.0,0
2012-07-16,0.601742828935786,1.0,0
2012-07-17,0.6243977899605536,1.0,0
2012-07-18,0.6109315431036344,1.0,0
2012-07-19,0.5955742486389667,1.0,0
2012-07-20,0.5825621200236026,1.0,0
2012-07-23,0.5559847400009335,1.0,0
2012-07-24,0.5019603612230984,1.0,0
2012-07-25,0.4924024634881045,1.0,0
2012-07-26,0.4310516431084008,1.0,0
2012-07-27,0.42967398055930534,1.0,0
2012-07-30,0.4695703963680354,1.0,0
2012-07-31,0.47534927201584964,1.0,0
2012-08-01,0.41163559530426574,1.0,0
2012-08-02,0.4178804037841274,1.0,0
2012-08-03,0.4017318957207273,1.0,0
2012-08-06,0.43963982265325946,1.0,0
2012-08-07,0.4301917564883551,1.0,0
2012-08-08,0.43576948883994543,1.0,0
2012-08-09,0.4116059042914247,1.0,0
2012-08-10,0.40284670279016666,1.0,0
2012-08-13,0.39770488224517136,1.0,0
2012-08-14,0.3837562557954825,1.0,0
2012-08-15,0.3736476788284149,1.0,0
2012-08-16,0.37611333869123975,1.0,0
2012-08-17,0.37933045788837305,1.0,0
2012-08-20,0.3838554581870661,1.0,0
2012-08-21,0.3974492228611779,1.0,0
2012-08-22,0.4091267272772277,1.0,0
2012-08-23,0.38678016066117227,1.0,0
2012-08-24,0.427308358712179,1.0,0
2012-08-27,0.4445485063790027,1.0,0
2012-08-28,0.3264052195685415,1.0,0
2012-08-29,0.30411287574415735,1.0,0
2012-08-30,0.31774146593693064,1.0,0
2012-08-31,0.3779898320981853,1.0,0
2012-09-04,0.3535062047673237,1.0,0
2012-09-05,0.31020103701296914,1.0,0
2012-09-06,0.3025042915540586,1.0,0
2012-09-07,0.4257019193456709,1.0,0
2012-09-10,0.39147186725467803,1.0,0
2012-09-11,0.4226746744169087,1.0,0
2012-09-12,0.41742697650466964,1.0,0
2012-09-13,0.4286608575485455,1.0,0
2012-09-14,0.47464610223173764,1.0,0
2012-09-17,0.48695335389648764,1.0,0
2012-09-18,0.4708296482046427,1.0,0
2012-09-19,0.46697385163941557,1.0,0
2012-09-20,0.4742319013688296,1.0,0
2012-09-21,0.4617620055541323,1.0,0
2012-09-24,0.46950583480405583,1.0,0
2012-09-25,0.4477143932252689,1.0,0
2012-09-26,0.4763594349286632,1.0,0
2012-09-27,0.48083167192913573,1.0,0
2012-09-28,0.5060547298286109,1.0,0
2012-10-01,0.4372775138338933,1.0,0
2012-10-02,0.4101630506471532,1.0,0
2012-10-03,0.41866966617323087,1.0,0
2012-10-04,0.40307333299077236,1.0,0
2012-10-05,0.40520996534353626,1.0,0
2012-10-08,0.3268927746413185,1.0,0
