Date,mode,mode_conf,severity_prob,external_scale,corr_rho,corr_scale
2012-06-26,DEFENSIVE,0.531789029851584,0.08732891021331693,0.5659417250168064,0.6277124845271047,1.0
2012-06-27,DEFENSIVE,0.531789029851584,0.08732891021331693,0.5659417250168064,0.6430946751621145,1.0
2012-06-28,DEFENSIVE,0.531789029851584,0.08732891021331693,0.5659417250168064,0.6438855151661285,1.0
2012-06-29,CASH_BIAS,0.660151124021891,0.06079476258167673,0.19209668086438203,0.6352270993365216,1.0
2012-07-02,CASH_BIAS,0.660151124021891,0.06079476258167673,0.19209668086438203,0.6832606928017727,1.0
2012-07-03,CASH_BIAS,0.660151124021891,0.06079476258167673,0.19209668086438203,0.6343704489951209,1.0
2012-07-05,CASH_BIAS,0.660151124021891,0.06079476258167673,0.19209668086438203,0.652102477095007,1.0
2012-07-06,CASH_BIAS,0.7469893999859366,0.09395953820828021,0.1877852600329236,0.6158638236538106,1.0
2012-07-09,CASH_BIAS,0.7469893999859366,0.09395953820828021,0.1877852600329236,0.6134267992421235,1.0
2012-07-10,CASH_BIAS,0.7469893999859366,0.09395953820828021,0.1877852600329236,0.6037831317359023,1.0
2012-07-11,CASH_BIAS,0.7469893999859366,0.09395953820828021,0.1877852600329236,0.6152774746711477,1.0
2012-07-12,CASH_BIAS,0.7469893999859366,0.09395953820828021,0.1877852600329236,0.6038011434931008,1.0
2012-07-13,BALANCED,0.562170094503901,0.13483161274405092,0.9123594517163669,0.6067242470752556,1.0
2012-07-16,BALANCED,0.562170094503901,0.13483161274405092,0.9123594517163669,0.601742828935786,1.0
2012-07-17,BALANCED,0.562170094503901,0.13483161274405092,0.9123594517163669,0.6243977899605536,1.0
2012-07-18,BALANCED,0.562170094503901,0.13483161274405092,0.9123594517163669,0.6109315431036344,1.0
2012-07-19,BALANCED,0.562170094503901,0.13483161274405092,0.9123594517163669,0.5955742486389667,1.0
2012-07-20,BALANCED,0.47067094398068743,0.038253885590720446,0.9751349743660317,0.5825621200236026,1.0
2012-07-23,BALANCED,0.47067094398068743,0.038253885590720446,0.9751349743660317,0.5559847400009335,1.0
2012-07-24,BALANCED,0.47067094398068743,0.038253885590720446,0.9751349743660317,0.5019603612230984,1.0
2012-07-25,BALANCED,0.47067094398068743,0.038253885590720446,0.9751349743660317,0.4924024634881045,1.0
2012-07-26,BALANCED,0.47067094398068743,0.038253885590720446,0.9751349743660317,0.4310516431084008,1.0
2012-07-27,DEFENSIVE,0.457963984420333,0.07991950565099609,0.5688313927961115,0.42967398055930534,1.0
2012-07-30,DEFENSIVE,0.457963984420333,0.07991950565099609,0.5688313927961115,0.4695703963680354,1.0
2012-07-31,DEFENSIVE,0.457963984420333,0.07991950565099609,0.5688313927961115,0.47534927201584964,1.0
2012-08-01,DEFENSIVE,0.457963984420333,0.07991950565099609,0.5688313927961115,0.41163559530426574,1.0
2012-08-02,DEFENSIVE,0.457963984420333,0.07991950565099609,0.5688313927961115,0.4178804037841274,1.0
2012-08-03,BALANCED,0.6676221131949168,0.15038248817216457,0.902251382688093,0.4017318957207273,1.0
2012-08-06,BALANCED,0.6676221131949168,0.15038248817216457,0.902251382688093,0.43963982265325946,1.0
2012-08-07,BALANCED,0.6676221131949168,0.15038248817216457,0.902251382688093,0.4301917564883551,1.0
2012-08-08,BALANCED,0.6676221131949168,0.15038248817216457,0.902251382688093,0.43576948883994543,1.0
2012-08-09,BALANCED,0.6676221131949168,0.15038248817216457,0.902251382688093,0.4116059042914247,1.0
2012-08-10,BALANCED,0.8055791624930657,0.12050211397570032,0.9216736259157948,0.40284670279016666,1.0
2012-08-13,BALANCED,0.8055791624930657,0.12050211397570032,0.9216736259157948,0.39770488224517136,1.0
2012-08-14,BALANCED,0.8055791624930657,0.12050211397570032,0.9216736259157948,0.3837562557954825,1.0
2012-08-15,BALANCED,0.8055791624930657,0.12050211397570032,0.9216736259157948,0.3736476788284149,1.0
