Date,regime_severity_score
2007-05-14,0.0946300021898331
2007-05-15,0.0946300021898331
2007-05-16,0.0946300021898331
2007-05-17,0.0946300021898331
2007-05-18,0.17096079051451413
2007-05-21,0.17096079051451413
2007-05-22,0.17096079051451413
2007-05-23,0.17096079051451413
2007-05-24,0.17096079051451413
2007-05-25,0.07524822470290995
2007-05-29,0.07524822470290995
2007-05-30,0.07524822470290995
2007-05-31,0.07524822470290995
2007-06-01,0.13233808113113285
2007-06-04,0.13233808113113285
2007-06-05,0.13233808113113285
2007-06-06,0.13233808113113285
2007-06-07,0.13233808113113285
2007-06-08,0.07554071417515269
2007-06-11,0.07554071417515269
2007-06-12,0.07554071417515269
2007-06-13,0.07554071417515269
2007-06-14,0.07554071417515269
2007-06-15,0.08223531245348935
2007-06-18,0.08223531245348935
2007-06-19,0.08223531245348935
2007-06-20,0.08223531245348935
2007-06-21,0.08223531245348935
2007-06-22,0.11466912845504525
2007-06-25,0.11466912845504525
2007-06-26,0.11466912845504525
2007-06-27,0.11466912845504525
2007-06-28,0.11466912845504525
2007-06-29,0.10638643904899567
2007-07-02,0.10638643904899567
2007-07-03,0.10638643904899567
2007-07-05,0.10638643904899567
2007-07-06,0.12132217511902976
2007-07-09,0.12132217511902976
2007-07-10,0.12132217511902976
2007-07-11,0.12132217511902976
2007-07-12,0.12132217511902976
2007-07-13,0.09309312709723347
2007-07-16,0.09309312709723347
2007-07-17,0.09309312709723347
2007-07-18,0.09309312709723347
2007-07-19,0.09309312709723347
2007-07-20,0.4880415086612592
2007-07-23,0.4880415086612592
2007-07-24,0.4880415086612592
2007-07-25,0.4880415086612592
2007-07-26,0.4880415086612592
2007-07-27,0.21078387236705964
2007-07-30,0.21078387236705964
2007-07-31,0.21078387236705964
2007-08-01,0.21078387236705964
2007-08-02,0.21078387236705964
2007-08-03,0.7539914240960109
2007-08-06,0.7539914240960109
2007-08-07,0.7539914240960109
2007-08-08,0.7539914240960109
2007-08-09,0.7539914240960109
2007-08-10,0.6920003958836785
2007-08-13,0.6920003958836785
2007-08-14,0.6920003958836785
2007-08-15,0.6920003958836785
2007-08-16,0.6920003958836785
2007-08-17,0.4960074187720831
2007-08-20,0.4960074187720831
2007-08-21,0.4960074187720831
2007-08-22,0.4960074187720831
2007-08-23,0.4960074187720831
2007-08-24,0.434012084993927
2007-08-27,0.434012084993927
2007-08-28,0.434012084993927
2007-08-29,0.434012084993927
2007-08-30,0.434012084993927
2007-08-31,0.3330240092248689
2007-09-04,0.3330240092248689
2007-09-05,0.3330240092248689
2007-09-06,0.3330240092248689
2007-09-07,0.9063577229343338
2007-09-10,0.9063577229343338
2007-09-11,0.9063577229343338
2007-09-12,0.9063577229343338
2007-09-13,0.9063577229343338
2007-09-14,0.6164772298076605
2007-09-17,0.6164772298076605
2007-09-18,0.6164772298076605
2007-09-19,0.6164772298076605
2007-09-20,0.6164772298076605
2007-09-21,0.1622678657338701
2007-09-24,0.1622678657338701
2007-09-25,0.1622678657338701
2007-09-26,0.1622678657338701
2007-09-27,0.1622678657338701
2007-09-28,0.16422283149434383
2007-10-01,0.16422283149434383
2007-10-02,0.16422283149434383
2007-10-03,0.16422283149434383
2007-10-04,0.16422283149434383
2007-10-05,0.08431839063066401
2007-10-08,0.08431839063066401
2007-10-09,0.08431839063066401
2007-10-10,0.08431839063066401
2007-10-11,0.08431839063066401
2007-10-12,0.4291648993609856
2007-10-15,0.4291648993609856
2007-10-16,0.4291648993609856
2007-10-17,0.4291648993609856
2007-10-18,0.4291648993609856
2007-10-19,0.20921532724159198
2007-10-22,0.20921532724159198
2007-10-23,0.20921532724159198
2007-10-24,0.20921532724159198
2007-10-25,0.20921532724159198
2007-10-26,0.19496358523840512
2007-10-29,0.19496358523840512
2007-10-30,0.19496358523840512
2007-10-31,0.19496358523840512
2007-11-01,0.19496358523840512
2007-11-02,0.39061237001293087
2007-11-05,0.39061237001293087
2007-11-06,0.39061237001293087
2007-11-07,0.39061237001293087
2007-11-08,0.39061237001293087
2007-11-09,0.9775464128614897
2007-11-12,0.9775464128614897
2007-11-13,0.9775464128614897
2007-11-14,0.9775464128614897
2007-11-15,0.9775464128614897
2007-11-16,0.9212093456128385
2007-11-19,0.9212093456128385
2007-11-20,0.9212093456128385
2007-11-21,0.9212093456128385
2007-11-23,0.9187209880590368
2007-11-26,0.9187209880590368
2007-11-27,0.9187209880590368
2007-11-28,0.9187209880590368
2007-11-29,0.9187209880590368
2007-11-30,0.39273632176200246
2007-12-03,0.39273632176200246
2007-12-04,0.39273632176200246
2007-12-05,0.39273632176200246
2007-12-06,0.39273632176200246
2007-12-07,0.3938535883255947
2007-12-10,0.3938535883255947
2007-12-11,0.3938535883255947
2007-12-12,0.3938535883255947
2007-12-13,0.3938535883255947
2007-12-14,0.38013017910199354
2007-12-17,0.38013017910199354
2007-12-18,0.38013017910199354
2007-12-19,0.38013017910199354
2007-12-20,0.38013017910199354
2007-12-21,0.2855726626789258
2007-12-24,0.2855726626789258
2007-12-26,0.2855726626789258
2007-12-27,0.2855726626789258
2007-12-28,0.3069917802356672
2007-12-31,0.3069917802356672
2008-01-02,0.3069917802356672
2008-01-03,0.3069917802356672
2008-01-04,0.7565443380523041
2008-01-07,0.7565443380523041
2008-01-08,0.7565443380523041
2008-01-09,0.7565443380523041
2008-01-10,0.7565443380523041
2008-01-11,0.7124552714621575
2008-01-14,0.7124552714621575
2008-01-15,0.7124552714621575
2008-01-16,0.7124552714621575
2008-01-17,0.7124552714621575
2008-01-18,0.9636819481047537
2008-01-22,0.9636819481047537
2008-01-23,0.9636819481047537
2008-01-24,0.9636819481047537
2008-01-25,0.9618811951456567
2008-01-28,0.9618811951456567
2008-01-29,0.9618811951456567
2008-01-30,0.9618811951456567
2008-01-31,0.9618811951456567
2008-02-01,0.7735571199941669
2008-02-04,0.7735571199941669
2008-02-05,0.7735571199941669
2008-02-06,0.7735571199941669
2008-02-07,0.7735571199941669
2008-02-08,0.88176228846751
2008-02-11,0.88176228846751
2008-02-12,0.88176228846751
2008-02-13,0.88176228846751
2008-02-14,0.88176228846751
2008-02-15,0.7981449107308942
2008-02-19,0.7981449107308942
2008-02-20,0.7981449107308942
2008-02-21,0.7981449107308942
2008-02-22,0.22742417445387547
2008-02-25,0.22742417445387547
2008-02-26,0.22742417445387547
2008-02-27,0.22742417445387547
2008-02-28,0.22742417445387547
2008-02-29,0.8986389808224909
2008-03-03,0.8986389808224909
2008-03-04,0.8986389808224909
2008-03-05,0.8986389808224909
2008-03-06,0.8986389808224909
2008-03-07,0.9383934582776585
2008-03-10,0.9383934582776585
2008-03-11,0.9383934582776585
2008-03-12,0.9383934582776585
2008-03-13,0.9383934582776585
2008-03-14,0.9761194890975615
2008-03-17,0.9761194890975615
2008-03-18,0.9761194890975615
2008-03-19,0.9761194890975615
2008-03-20,0.9761194890975615
2008-03-24,0.9761194890975615
2008-03-25,0.9761194890975615
2008-03-26,0.9761194890975615
2008-03-27,0.9761194890975615
2008-03-28,0.26227197578958494
2008-03-31,0.26227197578958494
2008-04-01,0.26227197578958494
2008-04-02,0.26227197578958494
2008-04-03,0.26227197578958494
2008-04-04,0.4232253497304338
2008-04-07,0.4232253497304338
2008-04-08,0.4232253497304338
2008-04-09,0.4232253497304338
2008-04-10,0.4232253497304338
2008-04-11,0.21937223299458092
2008-04-14,0.21937223299458092
2008-04-15,0.21937223299458092
2008-04-16,0.21937223299458092
2008-04-17,0.21937223299458092
2008-04-18,0.11731929206369789
2008-04-21,0.11731929206369789
2008-04-22,0.11731929206369789
2008-04-23,0.11731929206369789
2008-04-24,0.11731929206369789
2008-04-25,0.05420264881219292
2008-04-28,0.05420264881219292
2008-04-29,0.05420264881219292
2008-04-30,0.05420264881219292
2008-05-01,0.05420264881219292
2008-05-02,0.11494775876013205
2008-05-05,0.11494775876013205
2008-05-06,0.11494775876013205
2008-05-07,0.11494775876013205
2008-05-08,0.11494775876013205
2008-05-09,0.05844880473525465
2008-05-12,0.05844880473525465
2008-05-13,0.05844880473525465
2008-05-14,0.05844880473525465
2008-05-15,0.05844880473525465
2008-05-16,0.4743731510404376
2008-05-19,0.4743731510404376
2008-05-20,0.4743731510404376
2008-05-21,0.4743731510404376
2008-05-22,0.4743731510404376
2008-05-23,0.11192978336502873
2008-05-27,0.11192978336502873
2008-05-28,0.11192978336502873
2008-05-29,0.11192978336502873
2008-05-30,0.11542731717278638
2008-06-02,0.11542731717278638
2008-06-03,0.11542731717278638
2008-06-04,0.11542731717278638
2008-06-05,0.11542731717278638
2008-06-06,0.1359287053648909
2008-06-09,0.1359287053648909
2008-06-10,0.1359287053648909
2008-06-11,0.1359287053648909
2008-06-12,0.1359287053648909
2008-06-13,0.15069874200537114
2008-06-16,0.15069874200537114
2008-06-17,0.15069874200537114
2008-06-18,0.15069874200537114
2008-06-19,0.15069874200537114
2008-06-20,0.49206936666529916
2008-06-23,0.49206936666529916
2008-06-24,0.49206936666529916
2008-06-25,0.49206936666529916
