Date,IC_trend,IC_mom,IC_rel,IC_composite
2014-12-17,0.11473451413978793,0.09896370063435676,0.0867595254197619,0.08509141069053766
2014-12-18,0.1059000410331065,0.0954116970823532,0.08043251909275557,0.080429406028533
2014-12-19,0.09910095152076719,0.08464468631534243,0.07055350921374569,0.07066139626052323
2014-12-22,0.09122527590992634,0.07665267832333444,0.05967549833573482,0.062003387602514566
2014-12-23,0.0978916285952804,0.08431168598234211,0.06600250466274114,0.07088339648252344
2014-12-24,0.08570868897345728,0.07199067366132979,0.054125492785729264,0.05878438438351135
2014-12-26,0.07144930953686804,0.061334663005319125,0.04813148679172327,0.050792376391503344
2014-12-29,0.06494532690642991,0.05667265834331446,0.04291448157471805,0.047462373061500016
2014-12-30,0.05657341254459157,0.0540086556793118,0.04269248135271783,0.04568637128549824
2014-12-31,0.058883692216324716,0.053564655235311356,0.04113847979871628,0.04468737028649725
2015-01-02,0.059456383542812505,0.05589565756631369,0.044357483017719496,0.04646337206249902
2015-01-05,0.05100065431740205,0.05272505272505273,0.03585303585303585,0.0404040404040404
2015-01-06,0.055996896572910175,0.0553890553890554,0.040404040404040394,0.044289044289044295
2015-01-07,0.05836492938974393,0.058941058941058944,0.04728604728604728,0.04884004884004884
2015-01-08,0.05147358437024414,0.05960705960705961,0.04939504939504939,0.050505050505050504
2015-01-09,0.05240742308442803,0.05461205461205462,0.04473304473304472,0.046176046176046176
2015-01-12,0.04542416594909721,0.05194805194805195,0.042069042069042065,0.04373404373404373
2015-01-13,0.0379154371111406,0.05083805083805085,0.03996003996003995,0.04317904317904318
2015-01-14,0.03868785995141352,0.051060051060051063,0.04229104229104229,0.04417804417804418
2015-01-15,0.0427880148903263,0.05816405816405817,0.05272505272505272,0.05483405483405484
2015-01-16,0.051562446195704416,0.06471306471306472,0.0596070596070596,0.06371406371406371
2015-01-20,0.03320073984447328,0.04728604728604729,0.041736041736041736,0.04695304695304695
2015-01-21,0.03205419642430673,0.04107004107004107,0.03474303474303474,0.039183039183039184
2015-01-22,0.020765207437933576,0.040848040848040855,0.03341103341103341,0.035298035298035296
2015-01-23,0.01726233774749461,0.04750804750804751,0.037185037185037184,0.03785103785103785
2015-01-26,0.004002333753171503,0.03452103452103453,0.02897102897102897,0.02386502386502386
2015-01-27,0.013446604355474132,0.0463980463980464,0.03651903651903651,0.03463203463203464
2015-01-28,0.023955213426791005,0.048063048063048064,0.038073038073038065,0.03907203907203907
2015-01-29,0.014265466932319656,0.04151404151404152,0.03607503607503607,0.03163503163503163
2015-01-30,0.018712827935564686,0.04528804528804529,0.04151404151404151,0.03607503607503608
2015-02-02,0.01539707458243758,0.042624042624042624,0.035631035631035625,0.031413031413031416
2015-02-03,0.016484968952131886,0.044622044622044624,0.035853035853035856,0.03463203463203463
2015-02-04,0.002860386133188803,0.03740703740703741,0.03252303252303252,0.027417027417027416
2015-02-05,-0.012156930313680765,0.02708402708402708,0.020646020646020644,0.013098013098013096
2015-02-06,-0.02157959201552289,0.013764013764013759,0.004884004884004879,0.0012210012210012193
2015-02-09,-0.003809325392643928,0.0313020313020313,0.022089022089022085,0.019314019314019312
2015-02-10,0.002079012680409268,0.041070041070041065,0.02808302808302808,0.028527028527028524
2015-02-11,0.003915313991052274,0.03951603951603951,0.020757020757020753,0.028527028527028528
2015-02-12,-0.005082043359657513,0.023199023199023193,0.009990009990009987,0.011655011655011654
2015-02-13,-0.008400464034288823,0.021201021201021197,0.005772005772005768,0.008880008880008878
2015-02-17,-0.0061439379755395315,0.015651015651015645,0.00022200022200021755,0.004107004107004105
2015-02-18,-0.001232675377085189,0.012099012099012093,-0.004551004551004555,0.0019980019980019963
2015-02-19,-0.003138201037930545,0.01065601065601065,-0.007326007326007332,0.0011100011100011085
2015-02-20,-0.003928560830554542,0.01887001887001887,-0.003441003441003446,0.008991008991008992
2015-02-23,-0.0036098350258770015,0.01942501942501942,-0.004440004440004445,0.00799200799200799
2015-02-24,-0.0015923768300782088,0.02009102009102009,-0.0019980019980020036,0.011544011544011542
2015-02-25,0.0026686032432732287,0.020535020535020532,0.0006660006660006611,0.01443001443001443
2015-02-26,-0.009253801695203515,0.011877011877011873,-0.006660006660006665,0.0067710067710067675
2015-02-27,-0.025464934010972645,-0.004218004218004223,-0.017982017982017987,-0.008769008769008773
2015-03-02,-0.025827721560497528,-0.0018870018870018918,-0.015429015429015435,-0.004773004773004776
2015-03-03,-0.028299617460714768,0.0015540015540015494,-0.013986013986013993,-0.003441003441003443
2015-03-04,-0.017210335686828736,0.008658008658008655,-0.0065490065490065525,0.001332001332001331
2015-03-05,-0.019080773603197307,0.0071040071040071005,-0.009435009435009438,-0.002553002553002555
2015-03-06,-0.028948510748724485,-0.005550005550005556,-0.023865023865023868,-0.015651015651015655
2015-03-09,-0.038693659596422875,-0.009990009990009997,-0.03196803196803197,-0.02430902430902431
2015-03-10,-0.03662553428544609,-0.009879009879009887,-0.0321900321900322,-0.024864024864024867
2015-03-11,-0.02087918627758997,-0.006549006549006554,-0.024975024975024983,-0.01931401931401932
2015-03-12,-0.02801098201457476,-0.008769008769008775,-0.033522033522033534,-0.026307026307026315
2015-03-13,-0.020855622260360297,-0.0004440004440004501,-0.027417027417027427,-0.02031302031302032
2015-03-16,-0.0150797613454742,0.00843600843600843,-0.021201021201021204,-0.012210012210012215
2015-03-17,-0.018990804034394855,0.003330003330003323,-0.02775002775002776,-0.016539016539016543
2015-03-18,-0.01881874068423877,0.001998001998001991,-0.02997002997002998,-0.019758019758019763
2015-03-19,-0.021519062023307042,-0.001665001665001673,-0.03363303363303364,-0.025419025419025427
2015-03-20,-0.03673552740565578,-0.014097014097014108,-0.04761904761904762,-0.03862803862803864
2015-03-23,-0.03260772500022404,-0.012321012321012332,-0.04062604062604064,-0.03574203574203575
2015-03-24,-0.026647528554776586,-0.01221001221001222,-0.039516039516039526,-0.03563103563103563
2015-03-25,-0.019023428064869174,0.002109002109002101,-0.0261960261960262,-0.02231102231102232
2015-03-26,-0.02397670210808643,-0.00022200022200023013,-0.027639027639027643,-0.025530025530025535
2015-03-27,-0.010695872700360551,0.007881007881007875,-0.015984015984015987,-0.01487401487401488
2015-03-30,-0.007342143073662837,0.006327006327006321,-0.018981018981018984,-0.01665001665001666
2015-03-31,-0.006432648546351486,0.004218004218004211,-0.01942501942501943,-0.01787101787101788
2015-04-01,0.011665588939510196,0.017760017760017753,-0.006993006993006996,-0.0027750027750027806
2015-04-02,0.014716381639064245,0.024087024087024084,-0.00022200022200022417,0.003774003774003769
2015-04-06,0.006704821053428915,0.015762015762015757,-0.006438006438006441,-0.002997002997003004
2015-04-07,0.008221450151109434,0.016539016539016533,-0.003552003552003554,-0.0014430014430014493
2015-04-08,0.006724341868478814,0.009546009546009539,-0.007659007659007661,-0.00710400710400711
2015-04-09,-0.007896034920659128,-0.005772005772005781,-0.023643023643023647,-0.02331002331002332
2015-04-10,-0.016077877232721534,-0.01698301698301699,-0.03762903762903764,-0.03552003552003553
2015-04-13,-0.00856125538620426,-0.011100011100011109,-0.03374403374403375,-0.03096903096903098
2015-04-14,-0.0030937026156260456,-0.00011100011100011872,-0.021978021978021987,-0.019647019647019655
2015-04-15,-0.010815675196956422,-0.002331002331002339,-0.0230880230880231,-0.02131202131202132
2015-04-16,-0.0070505516305623805,0.002775002775002767,-0.01986901986901988,-0.016539016539016543
2015-04-17,-0.008093448728015555,-0.0003330003330003409,-0.025974025974025986,-0.01964701964701966
2015-04-20,-0.004021615987771293,-0.007437007437007446,-0.03230103230103232,-0.026196026196026203
2015-04-21,0.01633010548830511,0.002220002220002211,-0.023976023976023986,-0.016761016761016767
2015-04-22,0.015966138151119844,-0.0007770007770007859,-0.025197025197025207,-0.018426018426018435
2015-04-23,0.017323444366655408,-0.005772005772005781,-0.02852702852702854,-0.02186702186702187
2015-04-24,0.021863083765088373,-0.007215007215007223,-0.03141303141303143,-0.022089022089022095
2015-04-27,0.02305937840264787,-0.008325008325008335,-0.03629703629703631,-0.021534021534021543
2015-04-28,0.01911784336981344,-0.015318015318015328,-0.03707403707403709,-0.02597402597402598
2015-04-29,0.0156977568857056,-0.01332001332001333,-0.03507603507603509,-0.026640026640026647
2015-04-30,0.031241457697934783,-0.006771006771006778,-0.03285603285603287,-0.01687201687201688
2015-05-01,0.029976207187735502,-0.004218004218004225,-0.032079032079032094,-0.013542013542013549
2015-05-04,0.030058358744167357,-0.005439005439005445,-0.026196026196026206,-0.010767010767010773
2015-05-05,0.028998906529162278,-0.010434010434010441,-0.03174603174603176,-0.0180930180930181
2015-05-06,0.02861996741187993,-0.003441003441003446,-0.02641802641802643,-0.009990009990009993
2015-05-07,0.03768281043834986,-0.0009990009990010044,-0.023754023754023766,-0.005328005328005332
2015-05-08,0.03604102702933773,0.005661005661005656,-0.01742701742701744,-0.0017760017760017806
2015-05-11,0.027287431325608128,-0.009879009879009885,-0.03085803085803087,-0.016095016095016103
2015-05-12,0.0175499081077415,-0.025086025086025098,-0.04617604617604618,-0.032523032523032534
2015-05-13,0.022814691838251532,-0.02186702186702188,-0.04184704184704186,-0.03207903207903209
2015-05-14,0.03072161084185735,-0.01121101121101122,-0.034632034632034646,-0.02064602064602065
2015-05-15,0.024606466322446823,-0.010878010878010887,-0.033633033633033646,-0.01986901986901988
2015-05-18,0.02422712247318668,-0.009546009546009555,-0.03096903096903098,-0.018537018537018547
2015-05-19,0.009382549427758114,-0.011883043438943164,-0.03330606486196459,-0.022650054205953934
2015-05-20,0.006414545753540362,-0.009108040663940388,-0.029865061420961153,-0.019986051541951266
2015-05-21,0.005706945294096088,-0.011661043216942944,-0.03297306452896426,-0.023094054649954374
2015-05-22,0.01686913505226794,-0.007332038887938613,-0.026757058312958038,-0.01821004976594949
2015-05-26,0.02080403836716502,-6.0315619312861515e-06,-0.024648056203955934,-0.01377004532594505
2015-05-27,0.02108453225069485,-0.0033360348919346163,-0.030975062530962258,-0.017655049210948934
2015-05-28,0.032959465880334396,0.009650978095078373,-0.015435046990946718,-0.0027810343369340596
2015-05-29,0.042182712945124184,0.012203980648080925,-0.013881045436945164,0.0004379688820691598
2015-06-01,0.02930078814878318,0.006653975098075376,-0.023538055093954822,-0.006777038332938057
2015-06-02,0.028719554190580723,0.005543973988074265,-0.024648056203955934,-0.008220039775939502
2015-06-03,0.015573186800981248,-0.0024480340039337274,-0.031863063418963146,-0.014880046435946162
2015-06-04,0.01417261440563607,0.00010496854906882593,-0.026868058423958157,-0.010995042550942276
2015-06-05,0.016666853799165837,0.0014369698810701582,-0.02198405353995327,-0.00810903966493939
2015-06-08,0.025259871337741175,0.0049889734330737096,-0.015213046768946496,-0.002115033670933397
2015-06-09,0.018085273340362182,0.0042119726560729326,-0.012660044215943942,-0.0017820333379330636
2015-06-10,0.01149107405458211,-0.007221038776938503,-0.027867059422959153,-0.014991046546946276
2015-06-11,0.007821561844095498,-0.01254904410494383,-0.026091057646957377,-0.016212047767947498
2015-06-12,-0.00011047952516756923,-0.022095053650953378,-0.03463806619396592,-0.025758057313957045
2015-06-15,0.0004632397431314791,-0.02586905742495715,-0.034305065860965586,-0.027978059533959262
2015-06-16,-0.005798616261457332,-0.03308406463996436,-0.04052107207697181,-0.035304066859966586
2015-06-17,-0.019547386389741513,-0.0414090729649727,-0.05006708162298136,-0.04396207551797525
2015-06-18,-0.02543655513620748,-0.04129807285397258,-0.05006708162298136,-0.04140907296497269
2015-06-19,-0.02064945540692832,-0.043074074629974354,-0.05106608262198235,-0.043296074851974585
2015-06-22,-0.021648417643479367,-0.03696906852496826,-0.0454050769609767,-0.03663606819196792
2015-06-23,-0.023977187505568178,-0.037746069301969026,-0.04729207884797858,-0.03774606930196903
2015-06-24,-0.015407266732422414,-0.04873508029098002,-0.055284086839986576,-0.04607107762697736
2015-06-25,-0.008801999722346894,-0.044628076183975914,-0.05095508251098225,-0.04340707496297469
2015-06-26,-0.010210100485350065,-0.04485007640597613,-0.05295308450898425,-0.0444060759619757
2015-06-29,-0.01375571798206827,-0.03474906630496604,-0.043629075184974914,-0.03463806619396593
2015-06-30,-0.009857175401819098,-0.03119706275296248,-0.043629075184974914,-0.03297306452896426
2015-07-01,-0.026952669314833994,-0.03852307007896981,-0.05306408461998435,-0.04240807396397369
2015-07-02,-0.025060992240367654,-0.03608106763696737,-0.0475140790699788,-0.03974407129997103
2015-07-06,-0.017711706917160126,-0.02398205553795527,-0.03363906519496493,-0.028533060088959814
2015-07-07,-0.01360154177693388,-0.024093055648955378,-0.03252906408496382,-0.02797805953395926
2015-07-08,-0.01616208464506681,-0.023538055093954822,-0.03463806619396593,-0.029199060754960485
2015-07-09,-0.005786922882251768,-0.01676704832294805,-0.02942106097696071,-0.021873053428953154
2015-07-10,0.003537723253694342,-0.004446036001935728,-0.013548045103944834,-0.008886040441940166
2015-07-13,-0.012146589929033013,-0.011772043327943056,-0.01832104987694961,-0.016656048211947938
2015-07-14,0.00046155476451912333,-0.0102180417739415,-0.021651053206952937,-0.018321049876949606
2015-07-15,0.011767238836692423,-0.0005610321169318426,-0.01088404243994217,-0.0092190407749405
2015-07-16,0.014823747732049758,-0.0012270327829325082,-0.007554039109938839,-0.00844203999793972
2015-07-17,0.01790999530346374,0.0027689712130714883,-0.0015600331159328438,-0.003447035002934726
2015-07-20,0.005247156601593737,0.003656972101072377,0.0024359708800711535,-0.0021150336709333936
2015-07-21,-0.004277132192442129,0.0043229727670730436,0.005099973544073817,-0.0023370338929336164
2015-07-22,0.005108958090371036,0.011759980204080481,0.008984977429077702,0.0028799713240716
2015-07-23,0.013573164569947121,0.024413992858093134,0.020084988529088806,0.015422983867084147
2015-07-24,0.015352168176186837,0.02075098919508947,0.02152798997209025,0.012869981314081593
2015-07-27,0.014237614580875283,0.021305989750090026,0.020639989084089358,0.012758981203081481
2015-07-28,0.007666675015701261,0.013646982091082368,0.01064997909407937,0.0049889734330737096
2015-07-29,0.012420582621325602,0.014201982646082922,0.012980981425081702,0.008873977318077595
2015-07-30,0.007480663226262851,0.014645983090083367,0.014534982979083254,0.007874976319076597
2015-07-31,0.007296867740571949,0.015089983534083813,0.015311983756084032,0.0066539750980753746
2015-08-03,0.012992793330730987,0.023303991748092025,0.022637991082091358,0.013535981980082257
2015-08-04,0.013445924819438787,0.029963998408098685,0.03251700096110124,0.022082990527090805
2015-08-05,0.02557129500854111,0.033516001960102244,0.03706800551210579,0.0250799935240938
2015-08-06,0.017197464376620994,0.026633995078095357,0.029075997520097797,0.016421984866085145
2015-08-07,0.019302669570203945,0.022082990527090802,0.022859991304091578,0.010427978872079153
2015-08-10,0.022028744701150276,0.03384900229310257,0.03584700429110457,0.020417988862089145
2015-08-11,0.0321665642880663,0.044283012727113005,0.046836015280115564,0.032517000961101244
2015-08-12,0.03757918984161419,0.05061001905411934,0.05638202482612511,0.04161901006311035
2015-08-13,0.03736505231854725,0.042840011284111565,0.05094301938711967,0.035403003847104125
2015-08-14,0.048441463010207846,0.04728001572411601,0.05305202149612178,0.03862200706610735
2015-08-17,0.045375578086471545,0.04539301383711412,0.05338502182912211,0.03729000573410602
2015-08-18,0.057155346653999066,0.04972804972804973,0.05916305916305915,0.04351204351204352
2015-08-19,0.05307078703661878,0.035853035853035856,0.04828504828504828,0.031746031746031744
2015-08-20,0.0468888556844055,0.026307026307026308,0.03873903873903873,0.02242202242202242
2015-08-21,0.028059394680504442,0.012099012099012096,0.022089022089022074,0.00699300699300699
2015-08-24,0.02799911014506621,0.015540015540015535,0.028971028971028965,0.013320013320013317
2015-08-25,0.038893209990672216,0.030969030969030965,0.045954045954045945,0.028971028971028972
2015-08-26,0.03741470369341224,0.029526029526029524,0.0405150405150405,0.026196026196026196
2015-08-27,0.028550952108551932,0.02486402486402486,0.03485403485403485,0.02086802086802087
2015-08-28,0.03530048620833876,0.022200022200022197,0.034077034077034066,0.019092019092019095
2015-08-31,0.029002447122152428,0.016317016317016313,0.03196803196803196,0.015984015984015984
2015-09-01,0.03524156929495672,0.017205017205017197,0.03030303030303029,0.015429015429015432
2015-09-02,0.027250116085075743,0.002553002553002546,0.015651015651015638,0.0015540015540015525
2015-09-03,0.023170475446965613,0.0012210012210012136,0.012654012654012642,-0.0008880008880008905
2015-09-04,0.01739018088328313,-0.008880008880008889,0.0022200022200022066,-0.011433011433011437
2015-09-08,0.025375509498851364,0.0021090021090020995,0.011322011322011312,-0.001110001110001111
2015-09-09,0.02651598004627488,0.011766011766011759,0.018315018315018305,0.00754800754800755
2015-09-10,0.027075795994298175,0.010212010212010203,0.013431013431013421,0.006105006105006106
2015-09-11,0.03055336753971395,0.009990009990009981,0.014541014541014531,0.006660006660006661
2015-09-14,0.02485729534352954,0.00654900654900654,0.00910200910200909,0.002997002997002998
2015-09-15,0.030432644313825568,0.014430014430014423,0.01975801975801975,0.01187701187701188
2015-09-16,0.045887159928270055,0.029193029193029185,0.03674103674103673,0.028194028194028203
2015-09-17,0.06064240801108196,0.03796203796203796,0.048285048285048274,0.03663003663003663
2015-09-18,0.06578282192151148,0.043068043068043065,0.05561105561105561,0.04317904317904319
2015-09-21,0.07400331644792331,0.04739704739704739,0.05849705849705849,0.04717504717504718
2015-09-22,0.08334554057902904,0.05494505494505494,0.06404706404706405,0.05361305361305362
2015-09-23,0.07498402018635295,0.05871905871905872,0.06904206904206905,0.057165057165057175
2015-09-24,0.060615981635163615,0.047286047286047274,0.055611055611055595,0.04551004551004552
2015-09-25,0.04724688950915869,0.0364080364080364,0.043845043845043834,0.03296703296703297
2015-09-28,0.04705044715081519,0.02619602619602619,0.0334110334110334,0.023088023088023088
2015-09-29,0.049798752397194265,0.030969030969030965,0.0405150405150405,0.030081030081030087
2015-09-30,0.0624922945440096,0.03796203796203795,0.05061605061605061,0.039738039738039736
2015-10-01,0.05720205377181291,0.030081030081030077,0.04084804084804084,0.032412032412032415
2015-10-02,0.05938517024576958,0.035742035742035744,0.04406704406704405,0.0372960372960373
2015-10-05,0.0449524870764988,0.025419025419025413,0.03296703296703295,0.027306027306027308
2015-10-06,0.035795486568980954,0.020424020424020417,0.028083028083028067,0.02175602175602176
2015-10-07,0.02560832570674387,0.014763014763014755,0.02486402486402485,0.015207015207015204
2015-10-08,0.024505017911511735,0.005106005106005097,0.01143301143301142,0.007215007215007212
2015-10-09,0.042077799154859534,0.020646020646020637,0.024198024198024186,0.022644022644022644
2015-10-12,0.03350182607212134,0.017094017094017082,0.024753024753024738,0.023310023310023312
2015-10-13,0.026296933789984968,0.008436008436008426,0.011655011655011639,0.01143301143301143
2015-10-14,0.020471848213392835,0.00777000777000776,0.0058830058830058665,0.009102009102009099
2015-10-15,0.025044118266253527,0.00999000999000998,0.01265401265401264,0.01143301143301143
2015-10-16,0.027570613135110795,0.0033300033300033196,0.007548007548007534,0.006438006438006434
2015-10-19,0.017572820973721256,-0.010545010545010558,-0.006882006882006898,-0.006882006882006889
2015-10-20,0.004003802893302729,-0.01875901875901877,-0.01243201243201245,-0.014652014652014659
2015-10-21,-0.0021917299304651497,-0.027861027861027874,-0.020424020424020445,-0.02353202353202354
2015-10-22,-0.0036381095723387272,-0.025752025752025766,-0.020313020313020333,-0.02086802086802088
2015-10-23,0.015707968455048318,-0.011988011988011998,-0.005661005661005678,-0.0051060051060051095
2015-10-26,0.022028956507509044,-0.0007770007770007877,0.006105006105006089,0.0054390054390054355
2015-10-27,0.01157255063610942,-0.006438006438006449,-0.0037740037740037913,-0.0005550005550005591
2015-10-28,0.02027891860550539,-0.00111000111000112,0.000555000555000538,0.0053280053280053245
2015-10-29,0.02210736859089004,0.004218004218004209,-0.0008880008880009056,0.008547008547008543
2015-10-30,0.0107738517242235,-0.011322011322011334,-0.014319014319014339,-0.005550005550005554
2015-11-02,0.0026121844935099877,-0.023643023643023654,-0.02852702852702855,-0.017538017538017543
2015-11-03,-0.002210481377574339,-0.027084027084027094,-0.03762903762903765,-0.021312021312021315
2015-11-04,0.004299838623387767,-0.01764901764901766,-0.025419025419025444,-0.010323010323010327
2015-11-05,0.008228030824495256,-0.010101010101010112,-0.01742701742701745,-0.0008880008880008923
2015-11-06,0.0053216719388346455,-0.017316017316017326,-0.022533022533022553,-0.007881007881007887
2015-11-09,0.011821103869781514,-0.00777000777000778,-0.012765012765012785,0.002331002331002328
2015-11-10,-0.00016165941697839897,-0.019203019203019218,-0.02331002331002333,-0.009435009435009441
2015-11-11,0.00014124000820627179,-0.014097014097014112,-0.021312021312021333,-0.006216006216006222
2015-11-12,-0.015177387820294524,-0.03452103452103454,-0.03529803529803532,-0.024309024309024315
2015-11-13,-0.012310372816859086,-0.0290820290820291,-0.0370740370740371,-0.021645021645021655
2015-11-16,-0.013568903385894546,-0.0280830280830281,-0.04273504273504276,-0.025419025419025427
2015-11-17,-0.01734124933884169,-0.022755022755022773,-0.04273504273504275,-0.022311022311022322
2015-11-18,-0.017066781148027947,-0.024531024531024546,-0.040293040293040316,-0.022755022755022766
2015-11-19,-0.00257590354695008,-0.004884004884004898,-0.018093018093018116,-0.002220002220002226
2015-11-20,0.0030390565927578394,-0.003095550851112739,-0.01813849797305169,-0.0024870931890082
2015-11-23,-0.018165070165073155,-0.027626575382137274,-0.0393395191740729,-0.02535311605503107
2015-11-24,-0.025052668272067927,-0.03228858004414194,-0.040893520728074444,-0.029904120606035617
2015-11-25,-0.021742512667990606,-0.024074571830133718,-0.03623151606606979,-0.0226891133910284
2015-11-27,-0.023063182248675526,-0.027626575382137274,-0.03667551651007023,-0.02535311605503107
2015-11-30,-0.008511641271834717,-0.014861562617124504,-0.02579750563205935,-0.012366103068018082
2015-12-01,0.0031451031412402814,-0.004649552405114292,-0.017805497640051356,-4.5090747005760434e-05
2015-12-02,0.012464059528062137,0.00545145769589581,-0.007704487539041252,0.011942921241006231
2015-12-03,0.019529652152965375,0.010668462912901027,-0.0012664811010348138,0.016937926236011223
2015-12-04,0.013948674856463516,0.007338459582897697,-0.0034864833210370336,0.013940923239008229
2015-12-07,0.0109524803001619,0.003786456030894146,-0.00504048487503859,0.01194292124100623
2015-12-08,0.003584820601592555,-0.005204552960114846,-0.012477492312046026,0.0036179129159979026
2015-12-09,0.006623211009389375,-0.0019855497411116266,-0.004374484209037924,0.0055049148029997904
2015-12-10,0.012888100178769573,-0.0022075499631118486,-0.0025984824330361474,0.007835917134002121
2015-12-11,0.026603966217623544,0.011778464022902141,0.011942532107978394,0.021377930676015663
2015-12-14,0.025687799697300586,0.007116459360897476,0.007502527667973957,0.01727092656901156
2015-12-15,0.020193916718412176,0.006339458583896698,0.0032845234499697382,0.012497921796006782
2015-12-16,0.016864346025284235,0.008337460581898696,0.003728523893970183,0.01216492146300645
2015-12-17,0.013201829008164362,0.0016774539218920356,-0.003486483321037033,0.007391916690001677
2015-12-18,-0.0010131878836560162,-0.011642559398121283,-0.014586494421048132,-0.006372097074012088
2015-12-21,-0.014437336371135878,-0.022742570498132383,-0.018804498639052352,-0.01614010684202186
2015-12-22,-0.022222011737061773,-0.02418557194113383,-0.02291150274605646,-0.021024111726026744
2015-12-23,-0.018538772880424388,-0.016859564615126502,-0.009258489093042803,-0.013698104400019414
2015-12-24,-0.012503435743865768,-0.008090555846117729,0.0020635222289685207,-0.00803709873901375
2015-12-28,-0.0010394033074736882,0.005673457917896036,0.010943531108977403,0.007502916801001791
2015-12-29,-0.0024411376826322536,0.00023445247889059567,0.009278529443975737,0.0015089108069957957
2015-12-30,0.003272092446434731,-0.006647554403116287,0.0027295228949691876,-0.001599092301007312
2015-12-31,0.0002599619257021374,-0.01253056028612217,-0.000600480435034143,-0.005262095964010975
2016-01-04,0.004714529332457103,-0.016082563838125723,0.00017652034196663412,-0.0055950962970113104
2016-01-05,0.020427858408845485,-0.004316552072113956,0.007280527445973738,0.007280916579001569
2016-01-06,0.031140507205148524,-0.005315553071114957,0.00428352444897074,0.010388919687004677
2016-01-07,0.03875371987738757,-0.00353955129511318,0.0021745223399686317,0.01283092212900712
2016-01-08,0.02956176217349839,-0.0010975488531107375,0.007169527334973627,0.011276920575005565
2016-01-11,0.018053726057707897,-0.010976558732120617,0.0025075226729689647,0.0012869105849955744
2016-01-12,0.01955938561291531,-0.014528562284124169,-0.0006004804350341438,-0.0017100924120074228
2016-01-13,0.0207692821968667,-0.023519571275133162,-0.009258489093042804,-0.007038097740012751
2016-01-14,0.022165854842994423,-0.0208555686111305,-0.01114549098004469,-0.004818095520010531
2016-01-15,0.016993454008203925,-0.023963571719133603,-0.0243545041890579,-0.007482098184013196
2016-01-19,0.014737567055093095,-0.021188568944130827,-0.024909504744058456,-0.005928096630011642
2016-01-20,0.021131875790072915,-0.01574956350512539,-0.01214449197904569,0.0013979106959956865
2016-01-21,0.03036387272658269,-0.009089556845118729,-0.0035974834320371416,0.010832920131005121
2016-01-22,0.028797611799670702,-0.007757555513117397,0.002507522672968964,0.011942921241006233
2016-01-25,0.027934347952757076,-0.0030955508511127357,0.007724527889974182,0.016604925903010895
2016-01-26,0.010062451796301677,-0.015083562839124725,0.00739152755697385,0.0036179129159979043
2016-01-27,0.015912577599576736,-0.01441756217312406,-0.002598482433036143,0.0021749114729964613
2016-01-28,0.01976088123412116,-0.014195561951123835,0.009167529332975623,0.0029519122499972387
2016-01-29,0.02005813650781551,-0.01763656539212728,0.003950524115970407,-0.001155091857006869
2016-02-01,0.026107856860134893,-0.020522568278130166,0.006281526446972738,-0.0004890911910062029
2016-02-02,0.019566533464783886,-0.022298570054131935,0.006170526335972628,-0.003153093855008868
2016-02-03,0.023207233211899287,-0.021521569277131163,0.009278529443975737,-0.002376093078008091
2016-02-04,0.012120980827128789,-0.03284358059914248,0.009167529332975625,-0.011700102402017418
2016-02-05,0.0006454274200506997,-0.04549759325315514,-0.005817485652039362,-0.02313311383502885
2016-02-08,-0.0028855461085675093,-0.048272596028157914,-0.00914748898204269,-0.024798115500030513
2016-02-09,0.005648077304024551,-0.042944590700152586,-0.019026498861052572,-0.020358111060026076
2016-02-10,-0.009473248447259741,-0.05271260046816236,-0.027351507186060896,-0.03156912227103729
2016-02-11,-0.00213594426438634,-0.04916059691615881,-0.027573507408061124,-0.030126120828035848
2016-02-12,0.0003485732002608328,-0.05393360168916358,-0.029238509073062784,-0.03312312382503884
2016-02-16,0.0036066917848536825,-0.044387592143154034,-0.02657450640906012,-0.024576115278030296
2016-02-17,0.0016780885344001822,-0.04760659536215726,-0.017250497085050796,-0.02202311272502774
2016-02-18,0.0035001324698076637,-0.04560859336415525,-0.0122554920900458,-0.019137109839024856
2016-02-19,0.007852964582422019,-0.04516459292015481,-0.011700491535045246,-0.0185821092840243
2016-02-22,0.013499963687954768,-0.03328758104314293,-0.0032644830990368095,-0.009591100293015308
2016-02-23,0.004368964156005385,-0.04705159480715669,-0.014808494643048356,-0.02180111250302752
2016-02-24,0.001133808800868254,-0.05694305694305696,-0.02175602175602177,-0.026751026751026762
2016-02-25,0.0015621068554729654,-0.05705405705405707,-0.019425019425019438,-0.026085026085026098
2016-02-26,0.003202657432303218,-0.059829059829059845,-0.016650016650016666,-0.026751026751026762
2016-02-29,0.004781406487131562,-0.058164058164058174,-0.017871017871017886,-0.02541902541902543
2016-03-01,0.008599881223567633,-0.04617604617604619,-0.006771006771006787,-0.01476301476301477
2016-03-02,-0.013649906825569262,-0.06593406593406595,-0.02131202131202133,-0.034965034965034975
2016-03-03,-0.02551421712656271,-0.0785880785880786,-0.03030303030303032,-0.0462870462870463
2016-03-04,-0.032501262621581824,-0.08003108003108005,-0.022977022977022993,-0.050949050949050965
2016-03-07,-0.026968666452529266,-0.07803307803307805,-0.0320790320790321,-0.04850704850704852
2016-03-08,-0.016574416641626927,-0.07437007437007438,-0.030636030636030657,-0.03907203907203908
2016-03-09,-0.0250267094581854,-0.0902011125603071,-0.040015248165769166,-0.05284441919615107
